no,address,latitude,longitude
강남박치과의원,"서울특별시 강남구 논현로 507, 305호 (역삼동, 성지하이츠 3차)",37.5015784938059,127.036157208818
가락우리치과의원,"서울특별시 송파구 송파대로27길 28, 동원빌딩 (문정동)",37.4910393744417,127.116169965123
김안과의원,서울특별시 서대문구 통일로 107 (미근동),37.5644673535992,126.967488731674
길치과의원,"서울특별시 구로구 경인로15길 4, SC메디칼센터 401호 (오류동)",37.4947110746689,126.839978443358
김앤정스마일치과,서울특별시 구로구 도림로 67,37.4895224344356,126.891011550623
가산테라치과의원,"서울특별시 금천구 디지털로10길 78, 가산테라타워 231,232호 (가산동)",37.4745325914718,126.889614189767
김용래치과의원,서울특별시 성동구 독서당로 285-1  (금호동4가),37.5479530026437,127.020792956604
김인식내과의원,"서울특별시 성북구 정릉로 326 , 2층 (정릉동)",37.6020693327301,127.019324173459
김세진소아청소년과의원,"서울특별시 성북구 화랑로 76, 지상1층 109-1,110호 (하월곡동, 코업스타클래스)",,
김정곤한의원,서울특별시 강남구 논현로176길 28(신사동),37.5275054512182,127.030630932349
김정기한의원,서울특별시 양천구 공항대로 558 (목동),37.5492829721359,126.86740663272
365서울연합의원,"서울특별시 중랑구 망우로 463, 2층 (망우동)",37.6006610422709,127.103637419702
강남밴스의원,"서울특별시 서초구 강남대로 411, 12~13층 (서초동)",,
광화문허브한의원,"서울특별시 중구 무교로 19, 더익스체인지서울몰 4층 (무교동)",37.5676347080798,126.978984811389
광혜안과의원,서울특별시 강남구 남부순환로 2912,37.4907059879875,127.056142941592
가람정신건강의학과의원,"서울특별시 관악구 시흥대로 552, 석천빌딩 7층 (신림동)",37.4821208740528,126.901415809881
가산퍼스트정형외과의원,"서울특별시 금천구 벚꽃로36길 30, 207~214호 (가산동)",,
365서울한의원,"서울특별시 구로구 도림로26길 10, 해맑은미소 5,6층 (구로동)",37.4909734883501,126.89426342919
가람한의원,"서울특별시 양천구 목동남로4길 2, 2층 201호 (신정동, 세양청마루상가)",37.508287498257,126.864535471682
김영명이비인후과의원,"서울특별시 성북구 화랑로11길 35, (하월곡동)",37.6038636712014,127.042109752805
교대한의원,"서울특별시 서초구 서초중앙로20길 21, 202호호 (서초동, 우정빌딩)",37.492403225914,127.015262273169
