school_name,address,latitude,longitude
서울구일초등학교,서울특별시 구로구 구일로 68,37.49319187,126.8734727
서울구현초등학교,서울특별시 은평구 갈현로15길 51,37.6097896,126.9057073
서울국제고등학교,서울특별시 종로구 성균관로13길 40,37.59179115,126.9954907
서울군자초등학교,서울특별시 동대문구 한천로6길 21,37.56412232,127.0605233
서울금나래초등학교,서울특별시 금천구 시흥대로79길 37,37.45823,126.8962056
서울금동초등학교,서울특별시 금천구 금하로30길 53,37.44776578,126.9163964
서울금북초등학교,서울특별시 성동구 행당로1길 13,37.55749549,127.0235565
서울금산초등학교,서울특별시 금천구 시흥대로24길 57,37.44142118,126.9078816
서울금양초등학교,서울특별시 용산구 효창원로 137,37.54094231,126.9618319
서울금옥초등학교,서울특별시 성동구 독서당로 251,37.54630237,127.0174916
서울금융고등학교,서울특별시 양천구 가로공원로61길 19,37.53765955,126.8259146
서울금천초등학교,서울특별시 금천구 탑골로5길 60,37.45480431,126.9128869
서울금호초등학교,서울특별시 성동구 무수막길 69,37.55189794,127.0207529
서울금화초등학교,서울특별시 서대문구 통일로 165,37.56882755,126.9629414
서울기독대학교,서울 은평구 갈현로 4길 26-2호,37.6011252013344,126.91306361612
서울길동초등학교,서울특별시 강동구 양재대로116길 69,37.53859168,127.1449729
서울길원초등학교,서울특별시 성북구 길음로15길 55,37.60906464,127.0167996
서울길음초등학교,서울특별시 성북구 길음로 142,37.61363115,127.01666
서울나래학교,서울특별시 서초구 염곡안1길 25,37.46402498,127.0514985
서울난곡초등학교,서울특별시 관악구 난곡로35길 102,37.4691282,126.9163416
서울난우초등학교,서울특별시 관악구 난우길 40,37.47712059,126.9174588
서울난향초등학교,서울특별시 관악구 난향길 9,37.46282189,126.9183368
서울남명초등학교,서울특별시 양천구 중앙로23길 3,37.51568853,126.8540998
서울남부초등학교,서울특별시 관악구 남부순환로163길 14,37.48511944,126.9221838
서울남사초등학교,서울특별시 동작구 동작대로13길 22,37.48194132,126.9782344
서울남산초등학교,서울특별시 중구 퇴계로22길 17,37.55978374,126.9867767
서울남성초등학교,서울특별시 동작구 사당로23길 57-14,37.48463302,126.975578
서울남정초등학교,서울특별시 용산구 원효로64길 17-10,37.53567383,126.9648037
서울남천초등학교,서울특별시 송파구 성내천로 207,37.50132913,127.1510632
서울내발산초등학교,서울특별시 강서구 강서로46길 23,37.55088255,126.8381642
서울노량진초등학교,서울특별시 동작구 장승배기로 160,37.51171957,126.9408275
서울노원초등학교,서울특별시 노원구 동일로230나길 32,37.67359013,127.0584601
서울노일초등학교,서울특별시 노원구 동일로 1625,37.67351353,127.0551376
서울녹번초등학교,서울특별시 은평구 녹번로1길 1,37.60458339,126.9257463
서울녹천초등학교,서울특별시 노원구 마들로3길 34,37.62851011,127.0631341
서울논현초등학교,서울특별시 강남구 강남대로120길 33,37.50848958,127.0262229
서울농학교,서울특별시 종로구 필운대로 103,37.58564486,126.968775
서울누원초등학교,서울특별시 도봉구 마들로 859-44,37.68723271,127.0492672
서울다솜관광고등학교,서울특별시 종로구 종로58길 30,37.57210955,127.0174127
서울다원학교,서울특별시 성북구 성북로31길 5-15,37.59394051,126.9913605
서울답십리초등학교,서울특별시 동대문구 전농로3길 23,37.56880432,127.055427
서울당곡초등학교,서울특별시 관악구 보라매로2길 23,37.49016812,126.9303698
서울당산초등학교,서울특별시 영등포구 선유로55길 32,37.54011912,126.8962411
서울당서초등학교,서울특별시 영등포구 당산로 187,37.53202744,126.8998142
서울당중초등학교,서울특별시 영등포구 선유로 131,37.52628923,126.8894135
서울당현초등학교,서울특별시 노원구 동일로213길 52,37.64823031,127.0582525
서울대곡초등학교,서울특별시 강남구 남부순환로 3022,37.49471064,127.0650265
서울대길초등학교,서울특별시 영등포구 대방천로 206,37.49823145,126.913035
서울대도초등학교,서울특별시 강남구 선릉로 209,37.49258577,127.0532066
서울대동초등학교,서울특별시 영등포구 대림로21길 6,37.49370937,126.9004506
서울대림초등학교,서울특별시 동작구 대방동1길 22,37.50061967,126.9248781
서울대명초등학교,서울특별시 강동구 상암로 271,37.54770706,127.1528496
서울대모초등학교,서울특별시 강남구 광평로20길 27,37.48059845,127.0859938
서울대방초등학교,서울특별시 영등포구 여의대방로35길 14,37.50290012,126.9190202
서울대신초등학교,서울특별시 서대문구 이화여대2길 27,37.55794755,126.9480572
서울대영초등학교,서울특별시 영등포구 신길로23길 43,37.5026542,126.9065244
서울대왕초등학교,서울특별시 강남구 헌릉로618길 8,37.46463918,127.105304
서울대은초등학교,서울특별시 은평구 통일로69길 12-15,37.61236712,126.9258698
서울대조초등학교,서울특별시 은평구 연서로18길 17,37.61357914,126.9193022
서울대진초등학교,서울특별시 강남구 개포로109길 74,37.49702757,127.0778614
서울대청초등학교,서울특별시 강남구 양재대로55길 28,37.4931481,127.0877673
서울대치초등학교,서울특별시 강남구 양재천로 363,37.49128657,127.0619707
서울대학교,서울 관악구 관악로 1 서울대학교,37.4662872666604,126.94815644252
서울대학교사범대학부설고등학교,서울특별시 성북구 월곡로 6,37.59472384,127.0381204
서울대학교사범대학부설여자중학교,서울특별시 종로구 대학로 64,37.5775997,127.0042955
서울대학교사범대학부설중학교,서울특별시 성북구 월곡로 36,37.59582047,127.0391333
서울대현초등학교,서울특별시 강남구 역삼로98길 16,37.50348612,127.0632921
서울덕수초등학교,서울특별시 중구 덕수궁길 140,37.56908888,126.9746579
서울덕암초등학교,서울특별시 노원구 덕릉로112길 68,37.66663372,127.0817151
서울덕의초등학교,서울특별시 구로구 고척로 213,37.5060004,126.8573531
서울도곡초등학교,서울특별시 강남구 선릉로64길 33,37.49951141,127.0544655
서울도림초등학교,서울특별시 영등포구 가마산로65길 22,37.50867869,126.9071154
서울도봉초등학교,서울특별시 도봉구 도봉로173길 96,37.67996175,127.0382887
서울도성초등학교,서울특별시 강남구 역삼로 313,37.50146201,127.0488722
서울도솔학교,서울특별시 도봉구 평화로15번길 9-26,37.6948405,127.0424767
서울도시과학기술고등학교,서울특별시 성북구 종암로 196,37.6078128,127.0330442
서울도신초등학교,서울특별시 영등포구 도림로53길 32-9,37.49926789,126.9007141
서울독립문초등학교,서울특별시 종로구 통일로12길 23,37.5740826,126.9601488
서울독산초등학교,서울특별시 금천구 시흥대로104길 31,37.46565619,126.8997129
서울독일학교,서울특별시 용산구 독서당로 123-6,37.53733641,127.0118826
서울돈암초등학교,서울특별시 성북구 동소문로13길 38,37.59372621,127.0130043
서울동교초등학교,서울특별시 마포구 월드컵로25길 86,37.55833769,126.9020783
서울동구로초등학교,서울특별시 구로구 구로중앙로14길 43,37.494448,126.8930163
서울동답초등학교,서울특별시 동대문구 답십리로60길 12,37.57150142,127.0640341
서울동명초등학교,서울특별시 성동구 마장로29길 29,37.56812285,127.0351082
서울동산고등학교,서울특별시 노원구 공릉로 257,37.63077798,127.0739984
서울동신초등학교,서울특별시 성북구 보문사길 50,37.58328787,127.017058
서울동원초등학교,서울특별시 중랑구 송림길 114,37.60466834,127.1042921
서울동의초등학교,서울특별시 광진구 영화사로 111,37.55342244,127.0990473
서울동일초등학교,서울특별시 노원구 한글비석로 566,37.66481783,127.0543222
서울동자초등학교,서울특별시 광진구 뚝섬로 561,37.53505821,127.0721792
서울동작초등학교,서울특별시 동작구 동작대로29길 214,37.49406054,126.9764893
서울동천학교,서울특별시 노원구 노원로18길 41,37.64451236,127.0729257
서울동호초등학교,서울특별시 성동구 매봉길 49-35,37.54629208,127.0098797
서울두산초등학교,서울특별시 금천구 범안로11길 3,37.46754668,126.8909465
서울둔촌초등학교,서울특별시 강동구 양재대로88길 27,37.52621993,127.1374541
서울드와이트외국인학교,서울특별시 마포구 월드컵북로62길 21,37.58414481,126.885285
서울등마초등학교,서울특별시 강서구 등촌로35길 12,37.54204371,126.8616672
서울등명초등학교,서울특별시 강서구 강서로56나길 34,37.56089445,126.8423822
서울등서초등학교,서울특별시 강서구 화곡로58길 86,37.55188439,126.8550381
서울등양초등학교,서울특별시 강서구 강서로56나길 140,37.56494704,126.8447602
서울등원초등학교,서울특별시 강서구 화곡로65길 90,37.55981354,126.850069
서울등촌초등학교,서울특별시 강서구 등촌로39길 71,37.54761422,126.8579422
서울등현초등학교,서울특별시 강서구 화곡로65길 124,37.56145118,126.8475984
서울디지털대학교,서울 마포구 도화동 560번지,37.5429684534294,126.947855469473
서울디지텍고등학교,서울특별시 용산구 회나무로12길 27,37.53896942,126.9906177
서울로봇고등학교,서울특별시 강남구 광평로20길 63,37.48074142,127.0841549
서울마천초등학교,서울특별시 송파구 마천로61다길 24,37.49543751,127.1527046
서울마포초등학교,서울특별시 마포구 도화2길 64,37.53863763,126.9499738
서울망우초등학교,서울특별시 중랑구 망우로72길 49,37.59873698,127.1038418
서울망원초등학교,서울특별시 마포구 방울내로5길 28,37.56104394,126.9011172
서울매동초등학교,서울특별시 종로구 사직로9길 19,37.57753914,126.966717
서울매봉초등학교,서울특별시 구로구 고척로21길 55,37.5049422,126.8443831
서울매헌초등학교,서울특별시 서초구 언남길 8,37.47126248,127.0420579
서울맹학교,서울특별시 종로구 필운대로 97,37.58477269,126.9677618
서울면남초등학교,서울특별시 중랑구 면목로30나길 38,37.57725972,127.0876664
서울면동초등학교,서울특별시 중랑구 면목로57길 32,37.58524071,127.0859611
서울면목초등학교,서울특별시 중랑구 면목로 434,37.5906966,127.0872878
서울면북초등학교,서울특별시 중랑구 용마공원로5길 32,37.59441816,127.1035478
서울면일초등학교,서울특별시 중랑구 용마산로100길 13,37.5920416,127.0997947
서울면중초등학교,서울특별시 중랑구 용마산로70길 43,37.58244179,127.0965509
서울명덕초등학교,서울특별시 강동구 양재대로156길 11,37.55676233,127.1450815
서울명신초등학교,서울특별시 종로구 낙산길 250,37.58136063,127.0137245
서울명원초등학교,서울특별시 강동구 명일로 364,37.55128785,127.1505002
서울명일초등학교,서울특별시 강동구 고덕로38길 8,37.5545536,127.1425911
서울목동초등학교,서울특별시 양천구 목동동로12길 12,37.52280877,126.8721195
서울목원초등학교,서울특별시 양천구 목동중앙로 204,37.54293497,126.8824459
서울묘곡초등학교,서울특별시 강동구 동남로79길 46,37.55871279,127.1530934
서울무학초등학교,서울특별시 성동구 무학봉15길 21,37.56327474,127.0296437
서울묵동초등학교,서울특별시 중랑구 동일로138길 27,37.60335949,127.0808272
서울묵현초등학교,서울특별시 중랑구 동일로157길 75,37.60904476,127.0739287
서울문교초등학교,서울특별시 금천구 독산로54길 102,37.46676964,126.9089299
서울문덕초등학교,서울특별시 송파구 송이로34길 60,37.48505216,127.1279627
서울문래초등학교,서울특별시 영등포구 문래로 104,37.51914038,126.8936057
서울문백초등학교,서울특별시 금천구 시흥대로47길 43-1,37.44711987,126.8986887
서울문성초등학교,서울특별시 금천구 시흥대로 460,37.47488188,126.8994713
서울문영여자중학교,서울특별시 관악구 관악로 85,37.47290457,126.9509181
서울문정초등학교,서울특별시 송파구 문정로5길 20,37.48907741,127.1292062
서울문창초등학교,서울특별시 동작구 신대방2길 14,37.48894829,126.914528
서울문현초등학교,서울특별시 송파구 충민로 137,37.48279092,127.1302571
서울문화고등학교,서울특별시 도봉구 마들로 598,37.66413143,127.0472858
서울미동초등학교,서울특별시 서대문구 충정로 52,37.56335057,126.9658861
서울미래초등학교,서울특별시 구로구 새말로 73,37.50510665,126.8880803
서울미성초등학교,서울특별시 관악구 문성로 79,37.47833997,126.9123923
서울미술고등학교,서울특별시 관악구 남부순환로247길 26,37.47669631,126.9667485
서울미아초등학교,서울특별시 성북구 삼양로 77,37.61058761,127.0216444
서울미양초등학교,서울특별시 강북구 솔샘로 195,37.62153242,127.0141334
서울반도체고등학교,서울특별시 동대문구 겸재로 21,37.58515301,127.0694509
서울반원초등학교,서울특별시 서초구 잠원로3길 28,37.51038722,127.0042361
서울반포초등학교,서울특별시 서초구 신반포로 55-4,37.50248483,126.9917416
서울발산초등학교,서울특별시 강서구 강서로45길 113,37.55026244,126.8309944
서울방배초등학교,서울특별시 서초구 방배중앙로13길 26,37.4867641,126.987138
서울방산초등학교,서울특별시 송파구 오금로27길 42,37.50953792,127.1211907
서울방송고등학교,서울특별시 성동구 동호로5길 131,37.54777448,127.0110373
서울방이초등학교,서울특별시 송파구 위례성대로10길 4,37.51351229,127.1205311
서울방일초등학교,서울특별시 서초구 방배로18길 52,37.4852056,126.998849
서울방학초등학교,서울특별시 도봉구 도당로9길 34,37.66393373,127.032748
서울방현초등학교,서울특별시 서초구 효령로4길 58,37.47650298,126.9900734
서울방화초등학교,서울특별시 강서구 양천로6길 92,37.56870409,126.8074982
서울배봉초등학교,서울특별시 동대문구 사가정로 193,37.58008416,127.0668719
서울백산초등학교,서울특별시 금천구 시흥대로38길 78,37.44676728,126.9050646
서울백석초등학교,서울특별시 강서구 공항대로 491,37.55364765,126.8624258
서울백운초등학교,서울특별시 도봉구 삼양로146길 17,37.65264151,127.0136725
서울버들초등학교,서울특별시 송파구 석촌호수로 81,37.5102185,127.0892746
서울번동초등학교,서울특별시 강북구 오현로 204,37.62902386,127.0400394
서울보광초등학교,서울특별시 용산구 우사단로 20,37.53254047,126.9963911
서울보라매초등학교,서울특별시 동작구 여의대방로16길 30,37.49585189,126.9161445
서울본동초등학교,서울특별시 동작구 노량진로26길 16-40,37.51065681,126.9539239
서울봉래초등학교,서울특별시 중구 손기정로 73,37.55641234,126.9652506
서울봉은초등학교,서울특별시 강남구 학동로 610,37.52004783,127.0607467
서울봉천초등학교,서울특별시 관악구 행운1라길 17,37.48327321,126.9582092
서울봉현초등학교,서울특별시 관악구 성현로 117,37.49120221,126.9553472
서울봉화초등학교,서울특별시 중랑구 신내로15길 110,37.61357623,127.0924085
서울북가좌초등학교,서울특별시 서대문구 거북골로19길 20,37.57722021,126.9077782
서울북성초등학교,서울특별시 서대문구 북아현로1나길 22,37.55963212,126.9518349
서울북한산초등학교,서울특별시 은평구 대서문길 42-3,37.65363208,126.9504624
서울불광초등학교,서울특별시 은평구 불광로 51,37.61342945,126.9307187
서울불암초등학교,서울특별시 노원구 중계로 178,37.65115064,127.080651
서울사근초등학교,서울특별시 성동구 사근동11길 16,37.56267971,127.0475738
서울사당초등학교,서울특별시 관악구 남현4길 51,37.47381962,126.973367
서울사이버대학교,서울 강북구 솔매로49길 60(미아동 193-15) 서울사이버대학교,37.629843917766,127.027123065417
서울삼광초등학교,서울특별시 용산구 두텁바위로1나길 19,37.54775231,126.9765943
서울삼릉초등학교,서울특별시 강남구 봉은사로63길 22,37.5132583,127.0471723
서울삼선초등학교,서울특별시 성북구 보문로29길 106,37.58714152,127.0126718
서울삼성초등학교,서울특별시 관악구 대학7길 52,37.46852204,126.9404929
서울삼성학교,서울특별시 동작구 양녕로30길 19-4,37.49919802,126.9466724
서울삼양초등학교,서울특별시 강북구 삼양로49길 17,37.62329558,127.0161491
서울삼육초등학교,서울특별시 동대문구 회기로10길 63,37.58969413,127.0482485
서울삼일초등학교,서울특별시 동작구 사당로23나길 27,37.48825931,126.9751885
서울삼전초등학교,서울특별시 송파구 백제고분로28길 19,37.50170128,127.0932681
서울삼정초등학교,서울특별시 강서구 금낭화로 222,37.58050843,126.8104937
서울상경초등학교,서울특별시 노원구 수락산로 237,37.67045947,127.0517738
서울상계초등학교,서울특별시 노원구 상계로9길 39,37.65884385,127.0663364
서울상곡초등학교,서울특별시 노원구 노원로38길 34,37.6628823,127.0622342
서울상도초등학교,서울특별시 동작구 성대로21길 62,37.50037603,126.9373788
서울상봉초등학교,서울특별시 중랑구 동일로126가길 11,37.59797895,127.0831714
서울상수초등학교,서울특별시 노원구 동일로216길 66,37.6510889,127.0645868
서울상신초등학교,서울특별시 은평구 가좌로 361,37.59755372,126.9046049
서울상암초등학교,서울특별시 마포구 월드컵북로 353,37.57630958,126.89196
서울상원초등학교,서울특별시 노원구 한글비석로54길 119,37.66766551,127.0596307
서울상월초등학교,서울특별시 노원구 동일로221길 27,37.65868395,127.0573693
서울상일초등학교,서울특별시 강동구 천호대로 1477,37.54757217,127.1726635
서울상지초등학교,서울특별시 마포구 월드컵로42길 30,37.57975102,126.8820736
서울상천초등학교,서울특별시 노원구 덕릉로 443,37.64610601,127.057448
서울상현초등학교,서울특별시 동작구 상도로58길 21,37.49487439,126.9526691
서울새롬학교,서울특별시 관악구 보라매로 44,37.49316847,126.9273716
서울새솔초등학교,서울특별시 중랑구 신내역로1길 164,37.6179524,127.1113284
서울서강초등학교,서울특별시 마포구 독막로 113,37.54810508,126.9274309
서울서교초등학교,서울특별시 마포구 와우산로23길 20-27,37.55488173,126.9243824
서울서래초등학교,서울특별시 서초구 방배로 260,37.496404,126.9901565
서울서빙고초등학교,서울특별시 용산구 서빙고로51길 14,37.52206892,126.9923004
서울서신초등학교,서울특별시 은평구 은평터널로 150,37.59229405,126.9073823
서울서원초등학교,서울특별시 서초구 고무래로 63,37.5024389,127.0146195
서울서이초등학교,서울특별시 서초구 서운로 35,37.49156467,127.025618
서울서일초등학교,서울특별시 서초구 남부순환로339길 38,37.48529778,127.0221598
서울서정초등학교,서울특별시 양천구 목동로8길 19,37.52345012,126.8672362
서울서진학교,서울특별시 강서구 양천로55길 22,37.56547682,126.8506223
서울서초초등학교,서울특별시 서초구 서운로 178,37.49904877,127.0248915
서울석계초등학교,서울특별시 성북구 한천로58길 273,37.60881368,127.0697321
서울석관초등학교,서울특별시 성북구 돌곶이로22길 21,37.61102206,127.0583553
서울석촌초등학교,서울특별시 송파구 가락로11길 26,37.50265278,127.1052385
서울선곡초등학교,서울특별시 노원구 광운로2길 1,37.61860202,127.0577303
서울선린초등학교,서울특별시 강동구 진황도로61길 29,37.52976012,127.145594
서울선사초등학교,서울특별시 강동구 올림픽로 837,37.55584691,127.128196
서울선유초등학교,서울특별시 영등포구 선유로43가길 14,37.53287919,126.8927768
서울성내초등학교,서울특별시 강동구 성내로3길 19,37.53135786,127.1225001
서울성북초등학교,서울특별시 성북구 성북로 102-10,37.59405389,126.9987754
서울성산초등학교,서울특별시 마포구 양화로3길 94,37.55344533,126.9106697
서울성서초등학교,서울특별시 마포구 성미산로7길 24,37.56101504,126.910759
서울성수초등학교,서울특별시 성동구 아차산로17길 21,37.54433788,127.0628861
서울성원초등학교,서울특별시 마포구 월드컵로36길 34,37.56693244,126.9050136
서울성일초등학교,서울특별시 강동구 성내로15길 33,37.52970924,127.1284083
서울성자초등학교,서울특별시 광진구 뚝섬로56길 7,37.53149357,127.0834083
서울세검정초등학교,서울특별시 종로구 세검정로9길 1,37.6034986,126.9610731
서울세곡초등학교,서울특별시 구로구 고척로33길 34,37.50506044,126.8491266
서울세륜초등학교,서울특별시 송파구 양재대로 1264,37.51857484,127.1341577
서울세명초등학교,서울특별시 강남구 자곡로 55,37.4688571,127.0910759
서울세종고등학교,서울특별시 강남구 광평로51길 36,37.49038935,127.1027968
서울소의초등학교,서울특별시 마포구 마포대로24길 42,37.55278186,126.9606556
서울송례초등학교,서울특별시 송파구 위례순환로 439,37.47789403,127.1384959
서울송원초등학교,서울특별시 성동구 동일로43길 9,37.55415927,127.0695262
서울송전초등학교,서울특별시 송파구 석촌호수로 159,37.50883126,127.0951214
서울송정초등학교,서울특별시 강서구 공항대로3길 18,37.56223089,126.8102813
서울송중초등학교,서울특별시 강북구 오현로 9,37.61746908,127.0319965
서울송천초등학교,서울특별시 강북구 삼양로20길 29,37.6149052,127.0237354
서울송파초등학교,서울특별시 송파구 백제고분로 400,37.50695497,127.1112472
서울송화초등학교,서울특별시 강서구 방화대로34길 2,37.56815047,126.8180329
서울수락초등학교,서울특별시 노원구 동일로 1745,37.68450608,127.0551873
서울수리초등학교,서울특별시 은평구 불광로14길 10-10,37.62030737,126.9341109
서울수명초등학교,서울특별시 강서구 수명로1길 84,37.55277267,126.8238794
서울수색초등학교,서울특별시 은평구 수색로16길 21,37.58517215,126.8960121
서울수서초등학교,서울특별시 강남구 광평로51길 46,37.49113737,127.1018578
서울수송초등학교,서울특별시 강북구 한천로124길 14,37.63731441,127.0329178
서울수암초등학교,서울특별시 노원구 중계로12길 9,37.6476849,127.0814656
서울수유초등학교,서울특별시 강북구 삼양로74길 39,37.63124966,127.0202924
서울숭곡초등학교,서울특별시 성북구 종암로40길 30,37.60843284,127.0328151
서울숭덕초등학교,서울특별시 성북구 정릉로 279,37.60382548,127.0132924
서울숭례초등학교,서울특별시 성북구 종암로5길 14,37.59452119,127.0352972
서울숭미초등학교,서울특별시 도봉구 노해로 179,37.65102344,127.0279443
서울숭신초등학교,서울특별시 성동구 마장로 161,37.56768831,127.0280051
서울숭인초등학교,서울특별시 성북구 오패산로16길 37,37.60909779,127.0381465
서울시립대학교,서울 동대문구 서울시립대로 163 (전농동 90번지) ,37.5825775765293,127.059988126984
서울시흥초등학교,서울특별시 금천구 독산로23길 26,37.4553482,126.9046492
서울신가초등학교,서울특별시 송파구 송이로 75,37.50032072,127.1197004
서울신강초등학교,서울특별시 양천구 중앙로55길 72,37.52584419,126.8422639
서울신계초등학교,서울특별시 노원구 초안산로 29,37.62998908,127.052872
서울신곡초등학교,서울특별시 강서구 등촌로13자길 42-14,37.53909546,126.8560096
서울신구로초등학교,서울특별시 구로구 가마산로27길 69,37.49942087,126.8888574
서울신구초등학교,서울특별시 강남구 압구정로18길 28,37.52336057,127.0239924
서울신기초등학교,서울특별시 양천구 신정로 292,37.51131231,126.854213
서울신길초등학교,서울특별시 동작구 알마타길 16,37.51036652,126.9268086
서울신남성초등학교,서울특별시 동작구 사당로 146,37.48870471,126.9646797
서울신남초등학교,서울특별시 양천구 남부순환로83길,37.51645783,126.8431522
서울신내초등학교,서울특별시 중랑구 용마산로125나길 22,37.60493422,127.1001285
서울신답초등학교,서울특별시 동대문구 천호대로 177,37.57270461,127.0429617
서울신당초등학교,서울특별시 중구 난계로 141,37.56362621,127.0236731
서울신대림초등학교,서울특별시 영등포구 대림로8길 25,37.49214874,126.9060777
서울신도림초등학교,서울특별시 구로구 신도림로19길 44,37.51199636,126.8831507
서울신도초등학교,서울특별시 은평구 진관1로 77-23,37.63293843,126.9291989
서울신동초등학교,서울특별시 서초구 나루터로 15,37.51713004,127.0113904
서울신림초등학교,서울특별시 관악구 문성로28길 31,37.47711985,126.9268767
서울신명초등학교,서울특별시 강동구 명일로24길 33,37.54092685,127.1499791
서울신목초등학교,서울특별시 양천구 신목로5길 11-6,37.51661098,126.8726408
서울신묵초등학교,서울특별시 중랑구 동일로149길 46,37.60652285,127.0758358
서울신미림초등학교,서울특별시 구로구 신도림로 26,37.5071588,126.8795842
서울신방학초등학교,서울특별시 도봉구 시루봉로 173,37.66668425,127.0289181
서울신봉초등학교,서울특별시 관악구 양녕로6나길 1,37.48557795,126.9491309
서울신북초등학교,서울특별시 마포구 월드컵북로38길 26,37.57154596,126.904869
서울신사초등학교,서울특별시 은평구 가좌로 275-2,37.59283483,126.9119832
서울신상계초등학교,서울특별시 노원구 상계로 267,37.66751836,127.075828
서울신상도초등학교,서울특별시 동작구 장승배기로 14,37.50082463,126.9438177
서울신서초등학교,서울특별시 양천구 목동서로10길 35,37.52053525,126.862325
서울신석초등학교,서울특별시 마포구 대흥로 33,37.54453573,126.9377795
서울신성초등학교,서울특별시 관악구 신림로 114,37.47200331,126.9367542
서울신암초등학교,서울특별시 강동구 올림픽로93길 33-16,37.55002367,127.1244044
서울신양초등학교,서울특별시 광진구 능동로 42,37.53468209,127.0699953
서울신영초등학교,서울특별시 영등포구 도신로4길 32,37.50100602,126.8960948
서울신용산초등학교,서울특별시 용산구 이촌로 255,37.52062959,126.9753663
서울신우초등학교,서울특별시 관악구 호암로 498,37.46327253,126.9325352
서울신원초등학교,서울특별시 양천구 남부순환로58길 32,37.52951558,126.8298656
서울신월초등학교,서울특별시 강서구 강서로31길 48,37.54036551,126.8394555
서울신은초등학교,서울특별시 양천구 신정이펜2로 30,37.51391281,126.8321696
서울신자초등학교,서울특별시 광진구 뚝섬로46길 64,37.53024545,127.0755876
서울신정초등학교,서울특별시 강서구 곰달래로31가길 27,37.53207171,126.8523579
서울신중초등학교,서울특별시 서초구 남부순환로317길 15,37.48015788,127.0093433
서울신창초등학교,서울특별시 도봉구 덕릉로60길 93,37.63653953,127.0420843
서울신천초등학교,서울특별시 송파구 올림픽로 215,37.51400777,127.0950365
서울신학초등학교,서울특별시 도봉구 방학로 247-21,37.66122045,127.0257213
서울신현초등학교,서울특별시 중랑구 봉화산로 188,37.60581459,127.0935218
서울신화초등학교,서울특별시 도봉구 우이천로 120,37.63319504,127.0408842
서울신흥초등학교,서울특별시 금천구 독산로36나길 21,37.45928427,126.9093492
서울실용음악고등학교,서울특별시 중구 퇴계로88가길 8,37.56334459,127.0206313
서울쌍문초등학교,서울특별시 도봉구 우이천로 360,37.64836383,127.0242911
서울아이티고등학교,서울특별시 노원구 섬밭로 299,37.64241844,127.0624493
서울아주초등학교,서울특별시 송파구 올림픽로4길 59,37.5057897,127.0753173
서울아현초등학교,서울특별시 마포구 굴레방로 6,37.55581599,126.9565961
서울안산초등학교,서울특별시 서대문구 통일로 321,37.57916901,126.9522097
서울안암초등학교,서울특별시 성북구 고려대로7가길 39,37.5871587,127.0220989
서울안천초등학교,서울특별시 금천구 한내로 69-16,37.45875781,126.8883914
서울안평초등학교,서울특별시 동대문구 장한로14길 61,37.56596821,127.0720334
서울압구정초등학교,서울특별시 강남구 압구정로39길 29,37.53173911,127.0308417
서울애화학교,서울특별시 강북구 솔매로52길 31,37.62524951,127.0290573
서울양강초등학교,서울특별시 양천구 오목로 101,37.52411035,126.8473753
서울양남초등학교,서울특별시 광진구 뚝섬로64길 71,37.53112324,127.0892343
서울양동초등학교,서울특별시 양천구 오목로23길 24,37.52584826,126.8512402
서울양명초등학교,서울특별시 양천구 중앙로 204,37.51637495,126.8566349
서울양목초등학교,서울특별시 양천구 목동로11길 30,37.52387928,126.8616692
서울양원숲초등학교,서울특별시 중랑구 양원역로 95,37.60904974,127.1054337
서울양원초등학교,서울특별시 양천구 화곡로 16,37.53821733,126.8231052
서울양재초등학교,서울특별시 서초구 바우뫼로18길 14,37.47416538,127.0318925
서울양전초등학교,서울특별시 강남구 개포로 513,37.49024785,127.0691709
서울양천초등학교,서울특별시 강서구 양천로 329,37.57018817,126.8395397
서울양화초등학교,서울특별시 양천구 목동중앙북로16길 57,37.5436693,126.873986
서울어울초등학교,서울특별시 은평구 통일로 650,37.60656331,126.9350586
서울언남초등학교,서울특별시 서초구 헌릉로8길 42,37.45411333,127.0614366
서울언북초등학교,서울특별시 강남구 삼성로135길 42,37.52012517,127.0447158
서울언주초등학교,서울특별시 강남구 남부순환로363길 19,37.486322,127.036793
서울여의도초등학교,서울특별시 영등포구 여의대방로 439,37.52320482,126.9367944
서울여자간호대학교,서울 서대문구 홍제3동 서울여자간호대학,37.597029954835,126.956476606594
서울여자대학교,서울특별시 노원구 화랑로 621 서울여자대학교,37.6273815936787,127.091621159803
서울여자중학교,서울특별시 마포구 백범로25길 34,37.54780003,126.9490253
서울역삼초등학교,서울특별시 강남구 강남대로66길 21,37.49314441,127.0325649
서울역촌초등학교,서울특별시 은평구 은평로3길 25,37.60158417,126.913928
서울연가초등학교,서울특별시 서대문구 증가로12가길 49-50,37.5795632,126.9173292
서울연광초등학교,서울특별시 은평구 연서로35길 37,37.62364876,126.923909
서울연신초등학교,서울특별시 은평구 연서로 347,37.62605996,126.9277513
서울연은초등학교,서울특별시 은평구 백련산로2길 35,37.59051222,126.9251126
서울연지초등학교,서울특별시 노원구 월계로55길 48,37.6331962,127.05955
서울연천초등학교,서울특별시 은평구 연서로34길 22,37.62134929,126.9299179
서울연촌초등학교,서울특별시 노원구 공릉로58길 36,37.63442392,127.0725229
서울연희초등학교,서울특별시 서대문구 연희로 136,37.56904593,126.9341423
