no,address,latitude,longitude
59084,서울특별시 성북구 64,,
59347,서울특별시 강서구 화곡로21길 71-1,,
59425,서울특별시 강동구 진황도로 18,,
59890,서울특별시 서초구 효령로34길 79,,
59926,서울특별시 구로구 개봉로3가길 88-41,,
59946,서울특별시 강남구 남부순환로 2803,,
59971,서울특별시 서초구 나루터로4길 39,,
60154,서울특별시 동대문구 한천로24길 74-11,,
60375,서울특별시 서초구 신반포로 32,,
60386,서울특별시 강동구 진황도로 18,,
60410,서울특별시 구로구 구로중앙로18길 11-1,,
60759,서울특별시 서초구 신반포로 45,,
61087,서울특별시 은평구 연서로28길 12-1,,
61223,서울특별시 강남구 남부순환로 2803,,
61392,서울특별시 서초구 신반포로 32,,
61411,서울특별시 서초구 신반포로 45,,
61868,서울특별시 은평구 연서로19길 9,,
61875,서울특별시 은평구 연서로28길 8-1,,
62529,서울특별시 금천구 탑골로3길 50,,
62576,서울특별시 송파구 오금로40길 8,,
62617,서울특별시 종로구 평창문화로 171,,
62751,서울특별시 은평구 서오릉로2길 12-1,,
63059,서울특별시 종로구 평창문화로 171,,
63230,서울특별시 은평구 서오릉로2길 12-1,,
63528,서울특별시 동대문구 정릉천동로 100,,
63982,서울특별시 구로구 개봉로3가길 88-41,,
64239,서울특별시 강남구 선릉로 7,,
64253,서울특별시 송파구 성내천로6길 1-13,,
64361,서울특별시 서초구 신반포로 45,,
64546,서울특별시 구로구 남부순환로97길 30,,
64582,서울특별시 서초구 신반포로 45,,
64818,서울특별시 강서구 월정로20길 82-8,,
64909,서울특별시 송파구 동남로23가길 8-27,,
64956,서울특별시 종로구 평창문화로 171,,
65038,서울특별시 강남구 선릉로 7,,
65039,서울특별시 송파구 동남로23가길 8-27,,
65086,서울특별시 성북구 37,,
65120,서울특별시 노원구 노원로1길 103,,
65295,서울특별시 송파구 동남로23가길 8-27,,
65298,서울특별시 송파구 동남로23가길 8-27,,
65299,서울특별시 송파구 동남로23가길 8-27,,
65346,서울특별시 은평구 연서로28길 8-1,,
65445,서울특별시 송파구 동남로23가길 8-27,,
65446,서울특별시 송파구 동남로23가길 8-27,,
65447,서울특별시 송파구 동남로23가길 8-27,,
65448,서울특별시 송파구 동남로23가길 8-27,,
65449,서울특별시 송파구 동남로23가길 8-27,,
65474,서울특별시 성북구 37,,
65692,서울특별시 금천구 탑골로3길 50,,
65812,서울특별시 은평구 서오릉로2길 12-1,,
65816,서울특별시 은평구 통일로78길 5-5,,
66016,서울특별시 송파구 성내천로6길 1-13,,
66026,서울특별시 강동구 고덕로25길 13-11,,
66059,서울특별시 성북구 37,,
66193,서울특별시 송파구 송이로31길 20-10,,
66905,서울특별시 강남구 선릉로 7,,
66915,서울특별시 강남구 남부순환로 2803,,
66928,서울특별시 서초구 신반포로 32,,
67204,서울특별시 송파구 성내천로6길 1-13,,
67210,서울특별시 송파구 성내천로6길 1-13,,
67237,서울특별시 송파구 올림픽로 399,,
67961,서울특별시 강동구 진황도로 12,,
68292,서울특별시 강동구 진황도로 12,,
68426,서울특별시 강서구 곰달래로18길 33-1,,
68590,서울특별시 강남구 선릉로 7,,
68722,서울특별시 강서구 월정로20길 82-8,,
68755,서울특별시 강서구 월정로20길 82-8,,
68787,서울특별시 강서구 월정로20길 82-8,,
68794,서울특별시 서초구 신반포로 32,,
68800,서울특별시 서초구 나루터로4길 49,,
69057,서울특별시 은평구 연서로17길 12,,
69206,서울특별시 송파구 성내천로6길 1-13,,
69239,서울특별시 송파구 성내천로6길 1-13,,
69774,서울특별시 성북구 64,,
69815,서울특별시 서초구 신반포로 32,,
69825,서울특별시 서초구 남부순환로289길 16,,
69886,서울특별시 강서구 월정로20길 82-8,,
70164,서울특별시 동작구 장승배기로17길 31,,
70324,서울특별시 서초구 신반포로 32,,
70770,서울특별시 성북구 64,,
71148,서울특별시 강서구 월정로20길 82-8,,
71202,서울특별시 송파구 올림픽로33길 17,,
71224,서울특별시 송파구 올림픽로 399,,
71267,서울특별시 송파구 성내천로6길 1-13,,
71363,서울특별시 노원구 노원로1길 103,,
72015,서울특별시 성북구 64,,
72096,서울특별시 강서구 월정로20길 82-8,,
72230,서울특별시 은평구 서오릉로2길 12-1,,
72231,서울특별시 은평구 서오릉로2길 12-1,,
72403,서울특별시 동작구 사당로23길 4,,
72608,서울특별시 은평구 서오릉로2길 12-1,,
72818,서울특별시 종로구 평창문화로 171,,
72857,서울특별시 송파구 성내천로6길 1-13,,
72858,서울특별시 송파구 성내천로6길 1-13,,
73031,서울특별시 강서구 월정로20길 82-8,,
73035,서울특별시 강서구 월정로20길 82-8,,
73096,서울특별시 강동구 진황도로 12,,
73136,서울특별시 은평구 서오릉로2길 12-1,,
73225,서울특별시 종로구 세검정로 384-13,,
73290,서울특별시 마포구 효창원로93길 18,,
73305,서울특별시 동작구 사당로23길 4,,
73397,서울특별시 은평구 통일로65길 3-1,,
73401,서울특별시 강서구 월정로20길 82-8,,
73554,서울특별시 강서구 월정로20길 82-8,,
74016,서울특별시 강남구 남부순환로 2803,,
74046,서울특별시 송파구 성내천로6길 1-13,,
74087,서울특별시 송파구 성내천로6길 1-13,,
74178,서울특별시 성북구 37,,
74249,서울특별시 양천구 신목로5길 23-6,,
74519,서울특별시 서초구 남부순환로289길 16,,
74573,서울특별시 마포구 마포대로19길 8,,
74609,서울특별시 양천구 신목로5길 23-6,,
74833,서울특별시 동작구 사당로23길 4,,
74995,서울특별시 은평구 서오릉로2길 12-1,,
75090,서울특별시 송파구 성내천로6길 1-13,,
75763,서울특별시 송파구 성내천로6길 1-13,,
75791,서울특별시 서초구 신반포로 45,,
76058,서울특별시 강서구 곰달래로18길 33-1,,
76103,서울특별시 송파구 성내천로6길 1-13,,
76340,서울특별시 강서구 화곡로21길 71-1,,
76382,서울특별시 송파구 성내천로6길 1-13,,
76474,서울특별시 성북구 64,,
76571,서울특별시 구로구 구로중앙로18길 11-1,,
76658,서울특별시 송파구 성내천로6길 1-13,,
76724,서울특별시 구로구 남부순환로97길 30,,
76936,서울특별시 은평구 서오릉로2길 12-1,,
77066,서울특별시 강동구 진황도로 12,,
77520,서울특별시 송파구 송이로37가길 22,,
77888,서울특별시 강동구 진황도로 12,,
77894,서울특별시 송파구 송이로31길 20-10,,
78099,서울특별시 은평구 서오릉로2길 12-1,,
78345,서울특별시 강동구 진황도로 12,,
78608,서울특별시 은평구 연서로28길 8-1,,
78760,서울특별시 은평구 통일로78길 5-5,,
79024,서울특별시 서초구 신반포로19길 10,,
79029,서울특별시 송파구 성내천로6길 1-13,,
79335,서울특별시 은평구 연서로28길 8-1,,
79734,서울특별시 금천구 시흥대로 291-1,,
79940,서울특별시 종로구 평창문화로 171,,
80215,서울특별시 노원구 노원로1길 103,,
80460,서울특별시 서초구 신반포로33길 30,,
80517,서울특별시 강동구 진황도로 12,,
80662,서울특별시 은평구 서오릉로2길 12-1,,
80663,서울특별시 은평구 서오릉로2길 12-1,,
80932,서울특별시 강남구 남부순환로 2803,,
80946,서울특별시 송파구 성내천로6길 1-13,,
81531,서울특별시 은평구 수색로18길 19-8,,
81624,서울특별시 구로구 구로중앙로18길 11-1,,
81665,서울특별시 송파구 성내천로6길 1-13,,
81666,서울특별시 송파구 성내천로6길 1-13,,
82164,서울특별시 마포구 효창원로93길 18,,
82258,서울특별시 강동구 진황도로 12,,
83269,서울특별시 송파구 성내천로6길 1-13,,
83360,서울특별시 성북구 64,,
83823,서울특별시 송파구 성내천로6길 1-13,,
83824,서울특별시 송파구 성내천로6길 1-13,,
84076,서울특별시 송파구 성내천로6길 1-13,,
