NO,latitude,longitude,address
2021_00070,37.4857684939638,126.854985369014,서울특별시 구로구 개봉로1길 22
2021_00071,37.5397524410049,126.831540513604,서울특별시 양천구 화곡로 85
2021_00072,37.4900377520776,126.895432921379,서울특별시 구로구 디지털로 319
2021_00073,37.5776672075953,126.889341666118,서울특별시 마포구 상암산로1길 24
2021_00074,37.512756878817,126.941700638806,서울특별시 동작구 노량진로 140
2021_00075,37.4955657383468,126.9005921977,서울특별시 영등포구 도림로 187
2021_00076,37.5096317962488,126.962204212791,서울특별시 동작구 현충로 52
2021_00077,37.5240230517218,126.894862978259,서울특별시 영등포구 당산로 95
2021_00078,37.5314949002463,126.896624557522,서울특별시 영등포구 당산로41길 23
2021_00079,37.5034122853622,126.855220189635,서울특별시 구로구 고척로52길 48
2021_00080,37.5399016047307,126.955738152741,서울특별시 마포구 새창로 52
2021_00081,37.5946836916886,126.942404162372,서울특별시 서대문구 통일로48가길 37
2021_00082,37.4969048165442,126.891384859124,서울특별시 구로구 가마산로 283
2021_00083,37.51919146857,126.891032777219,서울특별시 영등포구 문래로 82
2021_00084,37.5132492026985,126.921364509178,서울특별시 영등포구 영등포로 390
2021_00085,37.5056310474546,126.908385786929,서울특별시 영등포구 가마산로 468
2021_00086,37.5187472830353,126.882943686927,서울특별시 영등포구 문래로4길 26
2021_00087,37.4881276085659,127.050686658826,서울특별시 강남구 언주로30길 13
2021_00088,37.4772309328484,126.943055742779,서울특별시 관악구 청룡10길 45
2021_00089,37.4706880484712,127.049162558918,서울특별시 서초구 논현로1길 49
2021_00090,37.488788840144,126.916706346787,서울특별시 관악구 신사로 134
2021_00091,37.5551667468122,127.143838799591,서울특별시 강동구 고덕로 131
2021_00092,37.5131381759342,127.09304868009,서울특별시 송파구 송파대로 567
2021_00093,37.5489650009088,127.129187714899,서울특별시 강동구 올림픽로92길 61
2021_00094,37.484761123247,127.080874756987,서울특별시 강남구 일원로14길 25
2021_00095,37.4785685771585,126.946142661898,서울특별시 관악구 청룡길 77
2021_00096,37.4855768354806,126.932047114645,서울특별시 관악구 신림로66길 42
2021_00097,37.5147315113728,127.051739053534,서울특별시 강남구 삼성로111길 8
2021_00098,37.5349413830509,126.996922527709,서울특별시 용산구 이태원로27나길 40
2021_00099,37.5484457321991,127.069745720123,서울특별시 광진구 광나루로 361
2021_00100,37.6646207331385,127.059824240304,서울특별시 노원구 노원로 532
2021_00101,37.6047988625219,126.905402187471,서울특별시 은평구 갈현로11길 46
2021_00102,37.5966134591237,127.094367319054,서울특별시 중랑구 망우로58길 33-6
2021_00103,37.5766590358858,127.061567688813,서울특별시 동대문구 사가정로 148
2021_00104,37.5708610950823,126.962352257162,서울특별시 종로구 송월길 99
2021_00105,37.6609324564424,127.027892798566,서울특별시 도봉구 방학로 193
2021_00106,37.5455028168806,127.088780729862,서울특별시 광진구 광나루로39길 11
2021_00107,37.571449705126,127.070212938267,서울특별시 동대문구 장한로 119
2021_00108,37.5346122886722,127.009211897616,서울특별시 용산구 독서당로 73-4
2021_00109,37.6643837383358,127.074879033534,서울특별시 노원구 수락산로 12
2021_00110,37.6136535964229,127.060810102382,서울특별시 성북구 화랑로 299
2021_00111,37.6623030184626,127.073581746977,서울특별시 노원구 한글비석로 396
2021_00112,37.5662726373652,127.056330227232,서울특별시 동대문구 전농로 16
2021_00113,37.6059008670873,126.936142883261,서울특별시 은평구 통일로 660
2021_00114,37.6011392451733,127.014945523493,서울특별시 성북구 북악산로 813
2021_00115,37.6166248216355,127.009783125745,서울특별시 성북구 솔샘로 120
2021_00116,37.5908460068258,127.013017474713,서울특별시 성북구 삼선교로23길 23
2021_00117,37.5433581625122,127.101744170173,서울특별시 광진구 아차산로 549
2021_00118,37.6615036766958,127.033761228725,서울특별시 도봉구 도당로 37
2021_00119,37.5666029325047,127.024082467223,서울특별시 성동구 왕십리로 410
2021_00120,37.5172464470937,126.913546062257,서울특별시 영등포구 경인로114가길 14
2021_00121,37.5269164687586,126.908306251815,서울특별시 영등포구 버드나루로 97
2021_00122,37.5269164687586,126.908306251815,서울특별시 영등포구 버드나루로 97
2021_00123,37.4953006652838,126.898058257377,서울특별시 영등포구 대림로29길 13
2021_00124,37.4870754784709,126.888787964204,서울특별시 구로구 도림로12길 5-6
2021_00125,37.512756878817,126.941700638806,서울특별시 동작구 노량진로 140
2021_00126,37.5149990018814,126.871236888208,서울특별시 양천구 목동동로 130
2021_00127,37.529128738813,126.841556695302,서울특별시 강서구 곰달래로18길 25
2021_00128,37.5302480939661,126.865095834662,서울특별시 양천구 국회대로 271
2021_00129,37.5257088495638,126.873817606501,서울특별시 양천구 목동동로 250
2021_00130,37.5512418581975,126.858201900184,서울특별시 강서구 등촌로51길 128
2021_00131,37.6091118379416,126.926435464473,서울특별시 은평구 진흥로 153
2021_00132,37.5117542837524,126.902325704642,서울특별시 영등포구 도신로29길 28
2021_00133,37.5150888580885,126.951028672689,서울특별시 동작구 노량진로23가길 20
2021_00134,37.6091118379416,126.926435464473,서울특별시 은평구 진흥로 153
2021_00135,37.5557917291026,126.866165581049,서울특별시 강서구 양천로65길 13
2021_00136,37.6343737542102,126.92323609983,서울특별시 은평구 진관2로 57-7
2021_00137,37.5538244191386,127.151914012333,서울특별시 강동구 고덕로 240
2021_00138,37.5507926724653,127.166404789399,서울특별시 강동구 고덕로80길 99
2021_00139,37.5335780638596,127.141932097717,서울특별시 강동구 천호대로 1176
2021_00140,37.4912791695502,127.042160561585,서울특별시 강남구 논현로 218
2021_00141,37.4855768354806,126.932047114645,서울특별시 관악구 신림로66길 42
2021_00142,37.5507926724653,127.166404789399,서울특별시 강동구 고덕로80길 99
2021_00143,37.4989786738327,127.000999698637,서울특별시 서초구 사평대로28길 31
2021_00144,37.5326779449103,127.032232153408,서울특별시 강남구 압구정로39길 58
2021_00145,37.5352477607977,127.132663780085,서울특별시 강동구 천호대로 1092
2021_00146,37.4939850745917,126.989187011532,서울특별시 서초구 방배로 239
2021_00147,37.5151252476966,127.078130036923,서울특별시 송파구 올림픽로 99
2021_00148,37.5075341594038,127.093214315872,서울특별시 송파구 잠실로 88
2021_00149,37.4833434025177,126.927477487881,서울특별시 관악구 관천로 38
2021_00150,37.4939850745917,126.989187011532,서울특별시 서초구 방배로 239
2021_00151,37.4912422359315,126.989270518102,서울특별시 서초구 방배로33길 29
2021_00152,37.5241014728573,127.057249781197,서울특별시 강남구 영동대로138길 12
2021_00153,37.4999253286579,127.065316086082,서울특별시 강남구 영동대로57길 28
2021_00154,37.5271796181821,127.127965319697,서울특별시 강동구 성내로 80
2021_00155,37.6018707314796,127.09255696555,서울특별시 중랑구 신내로7다길 60-16
2021_00156,37.5894221547309,127.081739340807,서울특별시 중랑구 동일로100길 41
2021_00157,37.5500475196911,127.020474412594,서울특별시 성동구 금호산길 8
2021_00158,37.6490757525427,127.051571256137,서울특별시 도봉구 노해로70길 54
2021_00159,37.5652276672427,127.001411116707,서울특별시 중구 동호로33길 15
2021_00160,37.5710568281709,127.075113657819,서울특별시 동대문구 장안벚꽃로 107
2021_00161,37.6233646903823,127.082122210605,서울특별시 노원구 공릉로34길 62
2021_00162,37.5723925579397,127.016735679084,서울특별시 종로구 종로58가길 27
2021_00163,37.5371597784296,126.968380751407,서울특별시 용산구 백범로90길 12
2021_00164,37.5392578661678,127.044671518265,서울특별시 성동구 왕십리로 16
2021_00165,37.5472989077685,127.01218936757,서울특별시 성동구 매봉길 50
2021_00166,37.4866022227264,126.885811097096,서울특별시 구로구 구로동로12길 4-24
2021_00167,37.4969048165442,126.891384859124,서울특별시 구로구 가마산로 283
2021_00168,37.4981714698346,126.891995163467,서울특별시 구로구 공원로 11
2021_00169,37.546225756776,126.868338596536,서울특별시 양천구 목동중앙북로8길 111
2021_00170,37.5201959177291,126.882855452702,서울특별시 영등포구 문래로4길 6
2021_00171,37.5491900433435,126.941169713609,서울특별시 마포구 서강대길 40
2021_00172,37.5509248817864,126.946795894081,서울특별시 마포구 숭문길 106
2021_00173,37.4879056039213,126.887673772487,서울특별시 구로구 구로동로20길 62
2021_00174,37.4877299192593,126.8874022127,서울특별시 구로구 구로동로20길 58-8
2021_00175,37.4981714698346,126.891995163467,서울특별시 구로구 공원로 11
2021_00176,37.5037202920866,126.908277627757,서울특별시 영등포구 신길로29길 17
2021_00177,37.4774455134372,126.821005436345,서울특별시 구로구 항동로 8
2021_00178,37.5302122935512,126.845578506029,서울특별시 강서구 강서로7길 20-28
2021_00179,37.5491900433435,126.941169713609,서울특별시 마포구 서강대길 40
2021_00180,37.5503208717883,126.935286024774,서울특별시 마포구 광성로 17
2021_00181,37.5546232165761,126.864184670431,서울특별시 강서구 공항대로59길 64
2021_00182,37.5868425075039,126.943648840822,서울특별시 서대문구 통일로37길 30
2021_00183,37.4887303243884,126.892053534527,서울특별시 구로구 디지털로31길 90
2021_00184,37.5709299661394,126.906013062237,서울특별시 마포구 월드컵북로38가길 22-5
2021_00185,37.5850572917686,126.940908608914,서울특별시 서대문구 모래내로 411
2021_00186,37.5447297738682,126.861593331753,서울특별시 강서구 등촌로 163
2021_00187,37.5971738887959,126.918206659201,서울특별시 은평구 은평로4길 21-18
2021_00188,37.4883730263155,126.96341744773,서울특별시 동작구 사당로2가길 102
2021_00189,37.5580680839066,126.951399056142,서울특별시 서대문구 북아현로1가길 20
2021_00190,37.4999033071437,126.892109038117,서울특별시 구로구 공원로 26
2021_00191,37.6055569140574,126.921977739461,서울특별시 은평구 진흥로9길 2
2021_00192,37.4968982743691,126.892605959255,서울특별시 구로구 구로중앙로18길 68
2021_00193,37.5062519997568,126.992673104135,서울특별시 서초구 신반포로15길 19
2021_00194,37.5078602234885,127.011582043737,서울특별시 서초구 신반포로 270
2021_00195,37.5576864625383,127.148577708994,서울특별시 강동구 아리수로50길 50
2021_00196,37.6284269324091,127.077932311009,서울특별시 노원구 공릉로 206
2021_00197,37.6156214447956,127.082735516021,서울특별시 중랑구 숙선옹주로 45
2021_00198,37.599889302936,127.037031161528,서울특별시 성북구 종암로24가길 50
2021_00199,37.5359272031596,127.069816767733,서울특별시 광진구 뚝섬로33길 20
2021_00200,37.5436567301031,127.104250290998,서울특별시 광진구 아차산로 552
2021_00201,37.5981647936001,127.029751253435,서울특별시 성북구 종암로23길 35
2021_00202,37.6057401806843,127.046617121577,서울특별시 성북구 화랑로15길 4
2021_00203,37.6339976168528,127.067277883916,서울특별시 노원구 섬밭로 196
2021_00204,37.6034753401116,127.093654269252,서울특별시 중랑구 봉화산로48길 62
2021_00205,37.586899476029,126.89916689751,서울특별시 은평구 은평터널로 65
2021_00206,37.5944725333435,127.012706037821,서울특별시 성북구 성북로4길 52
2021_00207,37.5440629077112,126.829343509089,서울특별시 양천구 월정로 306
2021_00208,37.5438480395093,126.934854499348,서울특별시 마포구 토정로18길 11
2021_00209,37.5968443926937,126.917425012074,서울특별시 은평구 응암로29길 16
2021_00210,37.4936520256099,126.839508707259,서울특별시 구로구 경인로 158
2021_00211,37.4887093062564,126.834110799597,서울특별시 구로구 오리로 1197
2021_00212,37.5894133333452,126.92227448589,서울특별시 은평구 백련산로 37
2021_00213,37.5770988534391,126.813978203356,서울특별시 강서구 방화대로47가길 22
2021_00214,37.5563084215036,126.943285123977,서울특별시 마포구 신촌로 160
2021_00215,37.5487455658413,126.934144664654,서울특별시 마포구 신수로 81
2021_00216,37.5609059225279,126.900282596132,서울특별시 마포구 방울내로5길 39
2021_00217,37.5812035413898,126.916420775089,서울특별시 서대문구 증가로24길 21
2021_00218,37.5364990373171,126.870390379436,서울특별시 양천구 목동중앙로 79
2021_00219,37.551125518045,127.159671318302,서울특별시 강동구 구천면로 557
2021_00220,37.52823337563,127.133228556892,서울특별시 강동구 양재대로91길 47
2021_00221,37.5310977136334,127.115553699492,서울특별시 송파구 토성로 37
2021_00222,37.5183982498328,127.059549285144,서울특별시 강남구 영동대로 640
2021_00223,37.5055867976556,127.002955591295,서울특별시 서초구 신반포로 32
2021_00224,37.4726550843713,127.09580546288,서울특별시 강남구 자곡로 101
2021_00225,37.5579548375122,127.146294328922,서울특별시 강동구 양재대로 1706
2021_00226,37.5379520718765,127.138275222668,서울특별시 강동구 천중로42길 70
2021_00227,37.5365024541122,127.137425545214,서울특별시 강동구 천호대로175길 42
2021_00228,37.4880173217958,126.938317208338,서울특별시 관악구 은천로5길 39
2021_00229,37.5106367079515,127.128758558501,서울특별시 송파구 위례성대로 176
2021_00230,37.51458371944,127.10591770866,서울특별시 송파구  
2021_00231,37.4894573055974,127.053964659634,서울특별시 강남구 언주로30길 57
2021_00232,37.4939616380396,127.02791641287,서울특별시 서초구 강남대로53길 11
2021_00233,37.4844402093504,127.067960222798,서울특별시 강남구 삼성로 11
2021_00234,37.5592084943697,127.179997616634,서울특별시 강동구 고덕로97길 20
2021_00235,37.5365024541122,127.137425545214,서울특별시 강동구 천호대로175길 42
2021_00236,37.4889663493891,126.960643252066,서울특별시 관악구 관악로30길 27
2021_00237,37.4898474387668,126.952985510916,서울특별시 관악구 성현로 80
2021_00238,37.5369687180999,127.137969385364,서울특별시 강동구 천호대로177길 55
2021_00239,37.632093562122,127.022546194654,서울특별시 강북구 도봉로71가길 16
2021_00240,37.5983328190955,127.091624142481,서울특별시 중랑구 망우로 353
2021_00241,37.616094870255,127.002881467043,서울특별시 성북구 보국문로29길 17
2021_00242,37.6150097852448,127.010974446885,서울특별시 성북구 솔샘로24길 15
2021_00243,37.6625064307881,127.078111067764,서울특별시 노원구 덕릉로94가길 20
2021_00244,37.6286774433719,127.073087970324,서울특별시 노원구 동일로198길 24
2021_00245,37.5737183240347,127.003854607338,서울특별시 종로구 김상옥로 55
2021_00246,37.562514395202,126.997824376224,서울특별시 중구 퇴계로 235
2021_00247,37.5582053468995,127.027507006183,서울특별시 성동구 행당로 79
2021_00248,37.5582053468995,127.027507006183,서울특별시 성동구 행당로 79
2021_00249,37.6203595111144,126.921141279831,서울특별시 은평구 통일로82길 6-7
2021_00250,37.6072371654045,127.053640005314,서울특별시 성북구 화랑로 210-26
2021_00251,37.6625064307881,127.078111067764,서울특별시 노원구 덕릉로94가길 20
2021_00252,37.6445728156805,127.062051438504,서울특별시 노원구 동일로207길 18
2021_00253,37.5117542837524,126.902325704642,서울특별시 영등포구 도신로29길 28
2021_00254,37.5192826202131,126.846073415825,서울특별시 양천구 신월로20길 7
2021_00255,37.546225756776,126.868338596536,서울특별시 양천구 목동중앙북로8길 111
2021_00256,37.5429454041979,126.836543690327,서울특별시 강서구 화곡로21길 71-1
2021_00257,37.524799445912,126.837655166831,서울특별시 양천구 남부순환로67길 15
2021_00258,37.4856629535888,126.886404550468,서울특별시 구로구 도림로3길 7
2021_00259,37.5207753299155,126.855945462003,서울특별시 양천구 중앙로36길 15
2021_00260,37.4954038170325,126.843376566816,서울특별시 구로구 경인로20길 6
2021_00261,37.5077088291543,126.941716666668,서울특별시 동작구 장승배기로18길 27
2021_00262,37.5728660207973,126.908300545442,서울특별시 서대문구 수색로 102
2021_00263,37.5184760808639,126.903251180927,서울특별시 영등포구 문래로 191
2021_00264,37.5894133333452,126.92227448589,서울특별시 은평구 백련산로 37
2021_00265,37.5127039490229,126.928954792246,서울특별시 동작구 여의대방로54길 39
2021_00266,37.5884566532295,126.924767525406,서울특별시 은평구 백련산로 36
2021_00267,37.5683106029062,126.911745945758,서울특별시 마포구 성암로 41
2021_00268,37.4540494899025,126.910662468935,서울특별시 금천구 금하로23라길 31
2021_00269,37.4986733341879,126.891116202603,서울특별시 구로구 공원로 15-12
2021_00270,37.5178689239197,126.907103130592,서울특별시 영등포구 영중로6길 12
2021_00271,37.5178689239197,126.907103130592,서울특별시 영등포구 영중로6길 12
2021_00272,37.5381329049236,126.890790014183,서울특별시 영등포구 양평로23길 18
2021_00273,37.5402803267019,126.891745831623,서울특별시 영등포구 양평로24길 9
2021_00274,37.4971544083287,126.891399085636,서울특별시 구로구 가마산로27길 11-7
2021_00275,37.5560768563306,126.85565469408,서울특별시 강서구 화곡로64길 50
2021_00276,37.5447297738682,126.861593331753,서울특별시 강서구 등촌로 163
2021_00277,37.5802824750971,126.882306946973,서울특별시 마포구 상암산로1길 57
2021_00278,37.4948295171349,126.842024178038,서울특별시 구로구 경인로20나길 30
2021_00279,37.4721615364057,126.905681969433,서울특별시 금천구 독산로84길 43
2021_00280,37.5446068199193,126.956019734502,서울특별시 마포구 만리재로 36
2021_00281,37.5034945211464,126.856602388561,서울특별시 구로구 고척로52길 53
2021_00282,37.5265769257647,126.908247613715,서울특별시 영등포구 국회대로55길 16
2021_00283,37.5551185593145,126.868864597735,서울특별시 강서구 양천로67길 32
2021_00284,37.5580680839066,126.951399056142,서울특별시 서대문구 북아현로1가길 20
2021_00285,37.5067527446456,126.954118123896,서울특별시 동작구 매봉로4가길 42
2021_00286,37.5642069920592,126.922216017956,서울특별시 마포구 성미산로27길 6
2021_00287,37.4921684984337,126.840291552308,서울특별시 구로구 경인로8길 64
2021_00288,37.4956124499427,126.841791274363,서울특별시 구로구 경인로 187
2021_00289,37.4954038170325,126.843376566816,서울특별시 구로구 경인로20길 6
2021_00290,37.5067786538055,126.968934187019,서울특별시 동작구 현충로 151
2021_00291,37.4837245104701,126.997751587709,서울특별시 서초구 효령로33길 50
2021_00292,37.4946881823838,127.153369488514,서울특별시 송파구 마천로57길 16
2021_00293,37.5244043008813,127.018445606778,서울특별시 강남구 압구정로 113
2021_00294,37.5244043008813,127.018445606778,서울특별시 강남구 압구정로 113
2021_00295,37.5541714614449,127.127237252962,서울특별시 강동구 상암로3길 77
2021_00296,37.5346869543419,127.132845397688,서울특별시 강동구 천호대로168길 25
2021_00297,37.4709611708004,127.047333429887,서울특별시 서초구 강남대로6길 148
2021_00298,37.4917097332991,127.029108764485,서울특별시 서초구 효령로77길 30
2021_00299,37.4908616244741,127.136383679953,서울특별시 송파구 송이로31길 56
2021_00300,37.4939616380396,127.02791641287,서울특별시 서초구 강남대로53길 11
2021_00301,37.5247603297912,127.056409185627,서울특별시 강남구 영동대로142길 16
2021_00302,37.5042791756217,127.085489428416,서울특별시 송파구 백제고분로18길 7
2021_00303,37.6176383628418,127.010599691076,서울특별시 강북구 솔샘로 174
2021_00304,37.5660958189944,127.055084670534,서울특별시 동대문구 고미술로 71
2021_00305,37.6050832927232,127.022078590713,서울특별시 성북구 길음로 33
2021_00306,37.6429228782364,127.038777595865,서울특별시 도봉구 덕릉로63가길 43
2021_00307,37.6108674372868,127.095651882252,서울특별시 중랑구 신내로 127
2021_00308,37.6172653669997,127.085544432545,서울특별시 중랑구 숙선옹주로 91
2021_00309,37.5597953581535,126.991592654887,서울특별시 중구 퇴계로30길 24
2021_00310,37.5368854642068,127.069736988535,서울특별시 광진구 능동로 68
2021_00311,37.6019824456298,126.935947829509,서울특별시 은평구 통일로 610
2021_00312,37.5392578661678,127.044671518265,서울특별시 성동구 왕십리로 16
2021_00313,37.6270422234363,127.039249659012,서울특별시 강북구 오현로 180
2021_00314,37.6266622872579,127.039219892825,서울특별시 강북구 한천로109길 83
2021_00315,37.5438475070221,127.022764235413,서울특별시 성동구 금호로 15
2021_00316,37.5361228594578,127.007307641122,서울특별시 용산구 독서당로 111
2021_00317,37.6291554160494,127.051603822219,서울특별시 노원구 초안산로1길 18
2021_00318,37.6302815782115,127.065702114261,서울특별시 노원구 섬밭로 139
2021_00319,37.6298024340719,127.07261882185,서울특별시 노원구 동일로198가길 13
2021_00320,37.6413012911597,127.0315024438,서울특별시 강북구 도봉로98길 33
2021_00321,37.6594619686214,127.048035937611,서울특별시 도봉구 마들로 551
2021_00322,37.6165209093159,127.07699925845,서울특별시 중랑구 공릉로13길 30
2021_00323,37.6780189926554,127.052913393102,서울특별시 노원구 동일로241길 53
2021_00324,37.5395607208888,127.056958698002,서울특별시 성동구 뚝섬로13길 11
2021_00325,37.6136535964229,127.060810102382,서울특별시 성북구 화랑로 299
2021_00326,37.561368549652,127.069915427764,서울특별시 동대문구 천호대로97길 9
2021_00327,37.541500373673,127.051508271285,서울특별시 성동구 성수일로4길 26
2021_00328,37.6621630029486,127.074305253695,서울특별시 노원구 상계로 193-14
2021_00329,37.4566169360635,126.898301459536,서울특별시 금천구 시흥대로73길 11
2021_00330,37.6442915792715,126.916171226315,서울특별시 은평구 진관3로 15-45
2021_00331,37.5573352701834,126.916796137041,서울특별시 마포구 월드컵북로5나길 18
2021_00332,37.5503208717883,126.935286024774,서울특별시 마포구 광성로 17
2021_00333,37.4869610545914,126.889079854188,서울특별시 구로구 도림로12길 15-5
2021_00334,37.5602393269472,126.851694174534,서울특별시 강서구 공항대로43길 104
2021_00335,37.5189762721425,126.934708600078,서울특별시 영등포구 63로 7
2021_00336,37.5594502057646,126.911382792342,서울특별시 마포구 성미산로7안길 26
2021_00337,37.4865639184076,126.888344360154,서울특별시 구로구 도림로10길 5-34
2021_00338,37.4724957171418,126.889655282518,서울특별시 금천구 두산로3길 36-11
2021_00339,37.5658001533458,126.817289006811,서울특별시 강서구 마곡서1로 111-11
2021_00340,37.486898746437,126.900563317161,서울특별시 영등포구 도림천로19길 12
2021_00341,37.4981714698346,126.891995163467,서울특별시 구로구 공원로 11
2021_00342,37.5693625124039,126.958195607419,서울특별시 서대문구 독립문로 10
2021_00343,37.472366336806,126.984855302054,서울특별시 서초구 방배선행길 2
2021_00344,37.472366336806,126.984855302054,서울특별시 서초구 방배선행길 2
2021_00345,37.472366336806,126.984855302054,서울특별시 서초구 방배선행길 2
2021_00346,37.5054149971818,127.133174424869,서울특별시 송파구 마천로 121
2021_00347,37.488125746629,127.111059136873,서울특별시 송파구 중대로 24
2021_00348,37.4973504144781,127.013538045649,서울특별시 서초구 서초중앙로 188
2021_00349,37.4910941147932,127.074163955752,서울특별시 강남구 영동대로 22
2021_00350,37.554378854214,127.145944201844,서울특별시 강동구 양재대로 1650
2021_00351,37.554378854214,127.145944201844,서울특별시 강동구 양재대로 1650
2021_00352,37.5078602234885,127.011582043737,서울특별시 서초구 신반포로 270
2021_00353,37.5375360802724,127.143560644745,서울특별시 강동구 천호대로193길 37
2021_00354,37.5502047175329,127.166059233388,서울특별시 강동구 상암로79길 88
2021_00355,37.5163298028991,127.104060465697,서울특별시 송파구 올림픽로35가길 11
2021_00356,37.5561770852501,127.159176546352,서울특별시 강동구 고덕로 333
