NO,기존주소,도로명주소
1871,서울특별시 성동구 금호동4가 800,서울특별시 성동구 독서당로 272
1872,서울특별시 성동구 성수동2가 279-50,서울특별시 성동구 동일로 143
1873,서울특별시 노원구 상계동 1265,서울특별시 노원구 동일로250길 18
1874,서울특별시 노원구 월계동 18,서울특별시 노원구 마들로 31
1875,서울특별시 성북구 종암동 134,서울특별시 성북구 종암로24가길 80
1876,서울특별시 은평구 불광동 486-14,서울특별시 은평구 통일로82길 6-7
1877,서울특별시 중구 신당동 432-502,서울특별시 중구 동호로11마길 20-7
1878,서울특별시 성동구 행당동 346,서울특별시 성동구 행당로 82
1879,서울특별시 성북구 정릉동 1028,서울특별시 성북구 솔샘로24길 15
1880,서울특별시 영등포구 영등포동1가 144,서울특별시 영등포구 경인로114가길 14
1881,서울특별시 영등포구 대림동 717,서울특별시 영등포구 대림로29길 13
1882,서울특별시 관악구 봉천동 893-12,서울특별시 관악구 남부순환로 1773
1883,서울특별시 양천구 목동 901,서울특별시 양천구 목동서로 38
1884,서울특별시 양천구 목동 901,서울특별시 양천구 목동서로 38
1885,서울특별시 구로구 구로동 104-3,서울특별시 구로구 가마산로27길 11-15
1886,서울특별시 강서구 염창동 264-27,서울특별시 강서구 양천로 686-5
1887,서울특별시 은평구 신사동 372,서울특별시 은평구 가좌로 334
1888,서울특별시 은평구 신사동 12-01,서울특별시 은평구 갈현로5길 26
1889,서울특별시 은평구 신사동 360,서울특별시 은평구 갈현로4길 26-5
1890,서울특별시 마포구 서교동 487,서울특별시 마포구 월드컵북로5나길 18
1891,서울특별시 동작구 흑석동 339,서울특별시 동작구 서달로 91
1892,서울특별시 마포구 성산동 446,서울특별시 마포구 월드컵북로 235
1893,서울특별시 은평구 응암동 Feb-76,서울특별시 은평구 은평로 200-1
1894,서울특별시 마포구 망원동 502,서울특별시 마포구 망원로11길 73
1895,서울특별시 마포구 신공덕동 167,서울특별시 마포구 백범로 199
1896,서울특별시 강서구 마곡동 1171,서울특별시 강서구 양천로 140
1897,서울특별시 은평구 응암동 111-48,서울특별시 은평구 은평로 96
1898,서울특별시 동작구 신대방동 720,서울특별시 동작구 보라매로 70
1899,서울특별시 강남구 일원동 743,서울특별시 강남구 영동대로 22
1900,서울특별시 서초구 방배동 866-20,서울특별시 서초구 서초대로 17
1901,서울특별시 서초구 서초동 1593-7,서울특별시 서초구 효령로53길 45
1902,서울특별시 관악구 신림동 1726,서울특별시 관악구 양지길 52-1
1903,서울특별시 노원구 상계동 1284,서울특별시 노원구 상계로26길 20
1904,서울특별시 은평구 불광동 484-63,서울특별시 은평구 통일로82길 6-3
1905,서울특별시 동대문구 전농동 690,서울특별시 동대문구 사가정로 65
1906,서울특별시 성북구 길음동 1281,서울특별시 성북구 길음로 118
1907,서울특별시 성북구 길음동 1281,서울특별시 성북구 길음로 118
1908,서울특별시 노원구 월계동 922,서울특별시 노원구 마들로1길 44
1909,서울특별시 성북구 종암동 80,서울특별시 성북구 종암로25길 30
1910,서울특별시 중구 황학동 2545,서울특별시 중구 청계천로 400
1911,서울특별시 성북구 돈암동 631,서울특별시 성북구 정릉로 402-16
1912,서울특별시 성북구 돈암동 631,서울특별시 성북구 정릉로 402-16
1913,서울특별시 성북구 돈암동 631,서울특별시 성북구 정릉로 402-16
1914,서울특별시 성북구 돈암동 609-1,서울특별시 성북구 성북로4길 52
1915,서울특별시 성북구 돈암동 1,서울특별시 성북구 정릉로 402
1916,서울특별시 성북구 하월곡동 228,서울특별시 성북구 오패산로16가길 40
1917,서울특별시 성북구 종암동 80,서울특별시 성북구 종암로25길 30
1918,서울특별시 노원구 월계동 12,서울특별시 노원구 마들로 127
1919,서울특별시 노원구 월계동 18,서울특별시 노원구 마들로 31
1920,서울특별시 동대문구 답십리동 1000,서울특별시 동대문구 한천로37길 33
1921,서울특별시 중랑구 신내동 591,서울특별시 중랑구 봉화산로 216
1922,서울특별시 성동구 성수동2가 832,서울특별시 성동구 연무장길 31
1923,서울특별시 성동구 금호동4가 1250,서울특별시 성동구 동호로 84
1924,서울특별시 용산구 신계동 48,서울특별시 용산구 원효로 216
1925,서울특별시 노원구 중계동 360-15,서울특별시 노원구 노원로22길 71
1926,서울특별시 성북구 삼선동3가 116,서울특별시 성북구 삼선교로16길 35
1927,서울특별시 동대문구 전농동 645-2,서울특별시 동대문구 서울시립대로 31
1928,서울특별시 동대문구 전농동 645-2,서울특별시 동대문구 서울시립대로 31
1929,서울특별시 중랑구 묵동 169-10,서울특별시 중랑구 동일로 946
1930,서울특별시 동대문구 답십리동 998,서울특별시 동대문구 황물로15길 25
1931,서울특별시 성북구 보문동3가 214,서울특별시 성북구 지봉로20길 22
1932,서울특별시 중랑구 면목동 142-64,서울특별시 중랑구 동일로100길 39
1933,서울특별시 성북구 정릉동 1031,서울특별시 성북구 보국문로 116
1934,서울특별시 성북구 정릉동 1028,서울특별시 성북구 솔샘로24길 15
1935,서울특별시 은평구 구산동 546,서울특별시 은평구 서오릉로21길 48
1936,서울특별시 용산구 한강로3가 63-389,서울특별시 용산구 서빙고로 35
1937,서울특별시 영등포구 당산동2가 16-1,서울특별시 영등포구 영등포로 106
1938,서울특별시 마포구 공덕동 476,서울특별시 마포구 백범로 152
1939,서울특별시 영등포구 양평동3가 101,서울특별시 영등포구 선유로 207
1940,서울특별시 영등포구 양평동4가 94,서울특별시 영등포구 선유로47길 34
1941,서울특별시 강서구 화곡동 1165,서울특별시 강서구 우현로 67
1942,서울특별시 영등포구 당산동4가 97,서울특별시 영등포구 당산로 175
1943,서울특별시 구로구 항동 가-238,서울특별시 구로구 항동로 72
1944,서울특별시 영등포구 당산동3가 02-06,서울특별시 영등포구 영신로 193
1945,서울특별시 구로구 온수동 155,서울특별시 구로구 부일로9길 127
1946,서울특별시 관악구 봉천동 1522-30,서울특별시 관악구 장군봉1길 16
1947,서울특별시 관악구 봉천동 1000,서울특별시 관악구 관악로40길 60
1948,서울특별시 은평구 응암동 767,서울특별시 은평구 응암로30길 16
1949,서울특별시 서대문구 남가좌동 376,서울특별시 서대문구 가재울로 45
1950,서울특별시 양천구 신월동 207-43,서울특별시 양천구 남부순환로 454
1951,서울특별시 은평구 진관동 155,서울특별시 은평구 연서로48길 11
1952,서울특별시 양천구 신정동 976-3,서울특별시 양천구 은행정로7길 39-1
1953,서울특별시 영등포구 문래동6가 45,서울특별시 영등포구 문래로4길 6
1954,서울특별시 구로구 구로동 1259,서울특별시 구로구 구일로2길 60
1955,서울특별시 서대문구 연희동 747,서울특별시 서대문구 홍제천로 136
1956,서울특별시 강서구 화곡동 897-2,서울특별시 강서구 강서로10길 19
1957,서울특별시 강서구 화곡동 899-4,서울특별시 강서구 곰달래로24길 12
1958,서울특별시 서대문구 홍제동 465,서울특별시 서대문구 세무서길 106-12
1959,서울특별시 마포구 마포동 449,서울특별시 마포구 마포대로4나길 71
1960,서울특별시 강서구 방화동 619-7,서울특별시 강서구 개화동로27가길 33
1961,서울특별시 구로구 고척동 337,서울특별시 구로구 중앙로15길 151
1962,서울특별시 양천구 신월동 1031,서울특별시 양천구 화곡로3길 34
1963,서울특별시 서초구 잠원동 160,서울특별시 서초구 잠원로 60
1964,서울특별시 강동구 둔촌동 611,서울특별시 강동구 천호대로198길 36
1965,서울특별시 강동구 명일동 251-1,서울특별시 강동구 양재대로134길 87
1966,서울특별시 강동구 길동 415-16,서울특별시 강동구 진황도로 87
1967,서울특별시 강동구 상일동 513,서울특별시 강동구 고덕로80길 99
1968,서울특별시 송파구 잠실동 19,서울특별시 송파구 올림픽로 99
1969,서울특별시 서초구 서초동 1338-1,서울특별시 서초구 효령로77길 14
1970,서울특별시 강동구 고덕동 693,서울특별시 강동구 고덕로 333
1971,서울특별시 송파구 장지동 879,서울특별시 송파구 위례광장로 163
1972,서울특별시 강동구 천호동 564,서울특별시 강동구 진황도로31길 26
1973,서울특별시 강남구 삼성동 2,서울특별시 강남구 선릉로130길 19
1974,서울특별시 강남구 삼성동 87,서울특별시 강남구 영동대로 640
1975,서울특별시 송파구 잠실동 86,서울특별시 송파구 올림픽로4길 15
1976,서울특별시 송파구 잠실동 22,서울특별시 송파구 올림픽로 135
1977,서울특별시 서초구 반포동 30-26,서울특별시 서초구 고무래로 35
1978,서울특별시 송파구 방이동 Apr-51,서울특별시 송파구 백제고분로 497
1979,서울특별시 관악구 신림동 497-5,서울특별시 관악구 신사로 134
1980,서울특별시 관악구 신림동 497-5,서울특별시 관악구 신사로 134
1981,서울특별시 관악구 신림동 1425-4,서울특별시 관악구 봉천로12길 28
1982,서울특별시 강동구 천호동 333-55,서울특별시 강동구 올림픽로81길 15
1983,서울특별시 서초구 잠원동 161,서울특별시 서초구 잠원로14길 32
1984,서울특별시 강동구 둔촌동 30-4,서울특별시 강동구 동남로49길 57
1985,서울특별시 강남구 대치동 1027,서울특별시 강남구 삼성로51길 37
1986,서울특별시 강동구 길동 343-1,서울특별시 강동구 천중로53길 6
1987,서울특별시 강동구 길동 413-11,서울특별시 강동구 천호대로177길 40
1988,서울특별시 강동구 성내동 437-26,서울특별시 강동구 강동대로53길 49
1989,서울특별시 서초구 서초동 1446-11,서울특별시 서초구 서초중앙로 15
1990,서울특별시 서초구 서초동 1568-1,서울특별시 서초구 반포대로22길 86
1991,서울특별시 서초구 서초동 1685,서울특별시 서초구 서초중앙로 200
1992,서울특별시 서초구 서초동 1583-10,서울특별시 서초구 반포대로 58
1993,서울특별시 서초구 서초동 1583-10,서울특별시 서초구 반포대로 58
1994,서울특별시 서초구 서초동 1583-10,서울특별시 서초구 반포대로 58
1995,서울특별시 서초구 서초동 1583-10,서울특별시 서초구 반포대로 58
1996,서울특별시 성북구 하월곡동 224,서울특별시 성북구 회기로5길 100
1997,서울특별시 광진구 자양동 515-1,서울특별시 광진구 뚝섬로33길 42
1998,서울특별시 도봉구 창동 30,서울특별시 도봉구 노해로70길 119
1999,서울특별시 도봉구 창동 807,서울특별시 도봉구 마들로 551
2000,서울특별시 중랑구 면목동 1535,서울특별시 중랑구 동일로109가길 5
2001,서울특별시 성북구 길음동 1282,서울특별시 성북구 길음로 74
2002,서울특별시 성동구 금호동3가 917,서울특별시 성동구 금호산길 8
2003,서울특별시 중랑구 면목동 1537,서울특별시 중랑구 용마산로 210
2004,서울특별시 종로구 창신동 703,서울특별시 종로구 낙산길 198
2005,서울특별시 종로구 무악동 88,서울특별시 종로구 통일로18길 34
2006,서울특별시 성동구 옥수동 557,서울특별시 성동구 한림말길 24
2007,서울특별시 용산구 한남동 808,서울특별시 용산구 대사관로11길 21
2008,서울특별시 광진구 화양동 111-88,서울특별시 광진구 능동로 170
2009,서울특별시 동대문구 휘경동 367,서울특별시 동대문구 외대역동로 14
2010,서울특별시 성동구 금호동4가 800,서울특별시 성동구 독서당로 272
2011,서울특별시 도봉구 쌍문동 460-8,서울특별시 도봉구 우이천로38길 99
2012,서울특별시 노원구 상계동 1255,서울특별시 노원구 동일로245길 162
2013,서울특별시 노원구 상계동 749-5,서울특별시 노원구 동일로214길 21
2014,서울특별시 동대문구 장안동 415-14,서울특별시 동대문구 한천로2길 62
2015,서울특별시 동대문구 장안동 415-14,서울특별시 동대문구 한천로2길 62
2016,서울특별시 영등포구 당산동2가 164,서울특별시 영등포구 당산로 95
2017,서울특별시 동작구 상도1동 441-2,서울특별시 동작구 상도로41길 49
2018,서울특별시 마포구 망원동 521,서울특별시 마포구 희우정로 77
2019,서울특별시 구로구 구로동 1263,서울특별시 구로구 새말로 31
2020,서울특별시 구로구 고척동 330,서울특별시 구로구 중앙로15길 132-17
2021,서울특별시 양천구 신월동 987-1,서울특별시 양천구 신월로 99
2022,서울특별시 구로구 오류동 01-07,서울특별시 구로구 고척로3길 112
2023,서울특별시 구로구 고척동 296,서울특별시 구로구 고척로52길 53
2024,서울특별시 양천구 신정동 336,서울특별시 양천구 신목로2길 11
2025,서울특별시 관악구 봉천동 1706,서울특별시 관악구 관악로30길 12
2026,서울특별시 강서구 방화동 839,서울특별시 강서구 방화대로48길 40
2027,서울특별시 양천구 신월동 1027,서울특별시 양천구 월정로9길 20
2028,서울특별시 관악구 봉천동 1717,서울특별시 관악구 관악로30길 27
2029,서울특별시 양천구 신정동 1279,서울특별시 양천구 목동동로12길 60
2030,서울특별시 동작구 본동 148-2,서울특별시 동작구 매봉로 156
2031,서울특별시 영등포구 신길동 261-22,서울특별시 영등포구 가마산로 468
2032,서울특별시 영등포구 신길동 4518,서울특별시 영등포구 대방천로 180
2033,서울특별시 구로구 항동 241,서울특별시 구로구 항동로 42
2034,서울특별시 구로구 신도림동 645,서울특별시 구로구 신도림로 78
2035,서울특별시 금천구 가산동 140-9,서울특별시 금천구 가산로 147
2036,서울특별시 금천구 시흥동 1013,서울특별시 금천구 금하로 816
2037,서울특별시 영등포구 영등포동8가 Jan-51,서울특별시 영등포구 영중로 120
2038,서울특별시 강서구 화곡동 917-5,서울특별시 강서구 곰달래로22길 18
2039,서울특별시 마포구 상수동 398,서울특별시 마포구 독막로20나길 21
2040,서울특별시 동작구 신대방동 565-21,서울특별시 동작구 여의대방로 8
2041,서울특별시 관악구 신림동 1732,서울특별시 관악구 신림로7길 33
2042,서울특별시 관악구 신림동 1424-28,서울특별시 관악구 신림로 350
2043,서울특별시 관악구 신림동 1694,서울특별시 관악구 신림로29길 8
2044,서울특별시 송파구 잠실동 35,서울특별시 송파구 잠실로 62
2045,서울특별시 송파구 잠실동 22,서울특별시 송파구 올림픽로 135
2046,서울특별시 관악구 신림동 1639-51,서울특별시 관악구 관천로 38
2047,서울특별시 송파구 문정동 1,서울특별시 송파구 문정로 83
2048,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길 104
2049,서울특별시 강동구 천호동 121-32,서울특별시 강동구 성안로 195
2050,서울특별시 강남구 도곡동 972,서울특별시 강남구 남부순환로365길 33
2051,서울특별시 서초구 내곡동 384,서울특별시 서초구 헌릉로8길 45
2052,서울특별시 강남구 역삼동 706-24,서울특별시 강남구 언주로86길 7
2053,서울특별시 강남구 개포동 1280,서울특별시 강남구 선릉로 8
2054,서울특별시 동대문구 용두동 790,서울특별시 동대문구 정릉천동로 58
2055,서울특별시 중랑구 신내동 650,서울특별시 중랑구 신내로19길 42
2056,서울특별시 도봉구 창동 30,서울특별시 도봉구 노해로70길 119
2057,서울특별시 동대문구 용두동 790,서울특별시 동대문구 정릉천동로 58
2058,서울특별시 노원구 상계동 730-2,서울특별시 노원구 동일로215길 48
2059,서울특별시 중랑구 묵동 13,서울특별시 중랑구 숙선옹주로 91
2060,서울특별시 용산구 이촌동 300-23,서울특별시 용산구 이촌로 248
2061,서울특별시 은평구 구산동 321-28,서울특별시 은평구 서오릉로 237-14
2062,서울특별시 성북구 하월곡동 230,서울특별시 성북구 종암로 167
2063,서울특별시 중구 신당동 842,서울특별시 중구 동호로10길 30
2064,서울특별시 동대문구 장안동 336,서울특별시 동대문구 장안벚꽃로 107
2065,서울특별시 도봉구 쌍문동 128-2,서울특별시 도봉구 도봉로117길 90
2066,서울특별시 은평구 불광동 484-73,서울특별시 은평구 통일로 868
2067,서울특별시 광진구 중곡동 191-77,서울특별시 광진구 동일로72길 17
2068,서울특별시 은평구 구산동 14-21,서울특별시 은평구 갈현로 143-2
2069,서울특별시 중구 신당동 842,서울특별시 중구 동호로10길 30
2070,서울특별시 종로구 숭인동 1392-1,서울특별시 종로구 난계로29가길 19
2071,서울특별시 용산구 신계동 48,서울특별시 용산구 원효로 216
2072,서울특별시 동대문구 답십리동 1009,서울특별시 동대문구 천호대로55길 11
2073,서울특별시 도봉구 쌍문동 158,서울특별시 도봉구 해등로25길 41
2074,서울특별시 노원구 중계동 360-16,서울특별시 노원구 노원로22길 53
2075,서울특별시 성북구 정릉동 1015,서울특별시 성북구 정릉로 305
2076,서울특별시 성북구 길음동 1288,서울특별시 성북구 숭인로 50
2077,서울특별시 도봉구 창동 807,서울특별시 도봉구 마들로 551
2078,서울특별시 도봉구 쌍문동 158,서울특별시 도봉구 해등로25길 41
2079,서울특별시 광진구 자양동 520-2,서울특별시 광진구 뚝섬로 576
2080,서울특별시 종로구 연건동 195-10,서울특별시 종로구 대학로 47
2081,서울특별시 중구 황학동 787,서울특별시 중구 난계로 173
2082,서울특별시 중랑구 신내동 650,서울특별시 중랑구 신내로19길 42
2083,서울특별시 서대문구 북아현동 1010,서울특별시 서대문구 북아현로6길 15
2084,서울특별시 양천구 신월동 142-14,서울특별시 양천구 가로공원로56길 10
2085,서울특별시 영등포구 당산동5가 42,서울특별시 영등포구 당산로 214
2086,서울특별시 마포구 상암동 1655,서울특별시 마포구 상암산로1길 24
2087,서울특별시 구로구 구로동 501,서울특별시 구로구 구로중앙로 134
2088,서울특별시 은평구 응암동 112-26,서울특별시 은평구 불광천길 550
2089,서울특별시 마포구 신공덕동 167,서울특별시 마포구 백범로 199
2090,서울특별시 영등포구 영등포동7가 Jan-46,서울특별시 영등포구 양산로 177
2091,서울특별시 동작구 상도동 903,서울특별시 동작구 만양로 6
2092,서울특별시 서대문구 홍제동 455,서울특별시 서대문구 세무서2길 64
2093,서울특별시 동작구 신대방동 395-66,서울특별시 동작구 보라매로5길 43
2094,서울특별시 구로구 오류동 292-10,서울특별시 구로구 오리로13길 105
2095,서울특별시 마포구 아현동 777,서울특별시 마포구 마포대로 195
2096,서울특별시 강서구 방화동 814,서울특별시 강서구 금낭화로 287-19
2097,서울특별시 구로구 구로동 145-23,서울특별시 구로구 도림로20길 30
2098,서울특별시 강서구 등촌동 638,서울특별시 강서구 공항대로45길 68-6
2099,서울특별시 은평구 대조동 231,서울특별시 은평구 서오릉로 94
2100,서울특별시 마포구 상암동 1743,서울특별시 마포구 월드컵북로 502-7
2101,서울특별시 강남구 삼성동 189,서울특별시 강남구 삼성로 651
2102,서울특별시 송파구 잠실동 35,서울특별시 송파구 잠실로 62
2103,서울특별시 서초구 서초동 1677-11,서울특별시 서초구 서초대로 340
2104,서울특별시 강남구 일원동 719,서울특별시 강남구 일원로14길 25
2105,서울특별시 송파구 오금동 165,서울특별시 송파구 오금로 407
2106,서울특별시 서초구 반포동 May-60,서울특별시 서초구 사평대로 240
2107,서울특별시 강남구 역삼동 823-7,서울특별시 강남구 테헤란로10길 10
2108,서울특별시 강동구 길동 457,서울특별시 강동구 천호대로175길 10
2109,서울특별시 송파구 오금동 165,서울특별시 송파구 오금로 407
2110,서울특별시 송파구 가락동 Jan-95,서울특별시 송파구 송파대로32길 15
2111,서울특별시 강동구 성내동 548-4,서울특별시 강동구 성내로 64
2112,서울특별시 서초구 양재동 7-39,서울특별시 서초구 바우뫼로41길 62
2113,서울특별시 서초구 방배동 884-21,서울특별시 서초구 서초대로34길 34
2114,서울특별시 서초구 서초동 1315,서울특별시 서초구 서초대로 385
2115,서울특별시 강동구 천호동 416-12,서울특별시 강동구 구천면로24길 9
2116,서울특별시 강동구 암사동 413,서울특별시 강동구 고덕로 130
2117,서울특별시 강동구 천호동 217-132,서울특별시 강동구 구천면로 278
2118,서울특별시 관악구 남현동 1066-13,서울특별시 관악구 남현1가길 22
2119,서울특별시 송파구 가락동 80,서울특별시 송파구 송파대로28길 27
2120,서울특별시 강동구 길동 343-2,서울특별시 강동구 천중로49가길 56
2121,서울특별시 서초구 서초동 1315,서울특별시 서초구 서초대로 385
2122,서울특별시 강남구 일원동 711,서울특별시 강남구 양재대로55길 12
2123,서울특별시 강동구 둔촌동 630,서울특별시 강동구 명일로 172
2124,서울특별시 강동구 고덕동 312,서울특별시 강동구 고덕로61길 37
2125,서울특별시 서초구 서초동 1330,서울특별시 서초구 강남대로53길 11
2126,서울특별시 서초구 반포동 18-1,서울특별시 서초구 반포대로 275
2127,서울특별시 강동구 성내동 244-5,서울특별시 강동구 천호대로176길 10-10
2128,서울특별시 강동구 성내동 194,서울특별시 강동구 천호대로 1092
2129,서울특별시 서초구 서초동 1315,서울특별시 서초구 서초대로 385
2130,서울특별시 강남구 역삼동 836,서울특별시 강남구 도곡로3길 26
2131,서울특별시 강남구 일원동 743,서울특별시 강남구 영동대로 22
2132,서울특별시 도봉구 방학동 274,서울특별시 도봉구 도당로 37
2133,서울특별시 노원구 중계동 583,서울특별시 노원구 중계로12길 24
2134,서울특별시 노원구 하계동 271-3,서울특별시 노원구 섬밭로 229
2135,서울특별시 중구 황학동 819,서울특별시 중구 난계로 169
2136,서울특별시 도봉구 방학동 731,서울특별시 도봉구 방학로11길 10
2137,서울특별시 강북구 우이동 175,서울특별시 강북구 삼양로171길 21
2138,서울특별시 강북구 번동 138,서울특별시 강북구 오현로 180
2139,서울특별시 중랑구 신내동 397,서울특별시 중랑구 신내로 128
2140,서울특별시 성북구 정릉동 494,서울특별시 성북구 아리랑로19길 60
2141,서울특별시 영등포구 영등포동1가 144,서울특별시 영등포구 경인로114가길 14
2142,서울특별시 동작구 사당동 1152,서울특별시 동작구 관악로30길 27
2143,서울특별시 마포구 염리동 521,서울특별시 마포구 독막로42길 2
2144,서울특별시 양천구 목동 908-34,서울특별시 양천구 목동동로 411
2145,서울특별시 양천구 목동 926-8,서울특별시 양천구 목동서로 234
2146,서울특별시 구로구 신도림동 646,서울특별시 구로구 경인로65길 16-15
2147,서울특별시 서대문구 북아현동 1-97,서울특별시 서대문구 북아현로22길 24
2148,서울특별시 금천구 시흥동 1013,서울특별시 금천구 금하로 816
2149,서울특별시 영등포구 영등포동1가 144,서울특별시 영등포구 경인로114가길 14
2150,서울특별시 영등포구 영등포동1가 144,서울특별시 영등포구 경인로114가길 14
2151,서울특별시 영등포구 영등포동1가 145,서울특별시 영등포구 경인로114길 62
2152,서울특별시 영등포구 영등포동1가 145,서울특별시 영등포구 경인로114길 62
2153,서울특별시 영등포구 대림동 1101-1,서울특별시 영등포구 도림천로19길 12
2154,서울특별시 양천구 신월동 1042,서울특별시 양천구 신월로 181
2155,서울특별시 양천구 신월동 1031,서울특별시 양천구 화곡로3길 34
2156,서울특별시 영등포구 영등포동1가 145,서울특별시 영등포구 경인로114길 62
2157,서울특별시 은평구 신사동 277-2,서울특별시 은평구 갈현로1길 28-1
2158,서울특별시 구로구 개봉동 493,서울특별시 구로구 개봉로23가길 10
2159,서울특별시 금천구 가산동 140-36,서울특별시 금천구 디지털로12길 15
2160,서울특별시 동작구 상도동 460,서울특별시 동작구 상도로47바길 40
2161,서울특별시 영등포구 당산동 121-108,서울특별시 영등포구 버드나루로17길 2
2162,서울특별시 구로구 신도림동 645,서울특별시 구로구 신도림로 78
2163,서울특별시 관악구 봉천동 179-58,서울특별시 관악구 남부순환로248길 56
2164,서울특별시 관악구 봉천동 179-58,서울특별시 관악구 남부순환로248길 56
2165,서울특별시 동작구 대방동 508,서울특별시 동작구 알마타길 37
2166,서울특별시 은평구 증산동 173-1,서울특별시 은평구 증산로 291
2167,서울특별시 강서구 등촌동 628-15,서울특별시 강서구 화곡로68길 33
2168,서울특별시 영등포구 여의도동 37,서울특별시 영등포구 의사당대로 110
2169,서울특별시 영등포구 영등포동1가 Feb-94,서울특별시 영등포구 경인로 900
2170,서울특별시 영등포구 영등포동1가 145,서울특별시 영등포구 경인로114길 62
2171,서울특별시 은평구 역촌동 Dec-49,서울특별시 은평구 갈현로14길 5
2172,서울특별시 영등포구 대림동 785-1,서울특별시 영등포구 도신로4길 14
2173,서울특별시 강서구 염창동 248-3,서울특별시 강서구 양천로73길 5
2174,서울특별시 영등포구 대림동 1101-7,서울특별시 영등포구 도림천로19길 11
2175,서울특별시 강서구 마곡동 422,서울특별시 강서구 양천로30길 123-9
2176,서울특별시 구로구 신도림동 643,서울특별시 구로구 신도림로 87
2177,서울특별시 서대문구 홍제동 459,서울특별시 서대문구 통일로34길 43
2178,서울특별시 영등포구 신길동 4950,서울특별시 영등포구 신풍로 77
2179,서울특별시 영등포구 당산동 121-108,서울특별시 영등포구 버드나루로17길 2
2180,서울특별시 은평구 응암동 767,서울특별시 은평구 응암로29길 16
2181,서울특별시 은평구 응암동 767,서울특별시 은평구 응암로30길 16
2182,서울특별시 구로구 구로동 104-9,서울특별시 구로구 가마산로 283
2183,서울특별시 영등포구 당산동5가 11-33,서울특별시 영등포구 당산로 222
2184,서울특별시 강서구 화곡동 897-2,서울특별시 강서구 강서로10길 19
2185,서울특별시 서대문구 남가좌동 385,서울특별시 서대문구 가재울미래로 2
2186,서울특별시 금천구 시흥동 1013,서울특별시 금천구 금하로 816
2187,서울특별시 은평구 역촌동 Dec-49,서울특별시 은평구 갈현로14길 5
2188,서울특별시 동작구 사당동 1157,서울특별시 동작구 사당로27길 130
2189,서울특별시 은평구 대조동 15-114,서울특별시 은평구 통일로65길 13-10
2190,서울특별시 영등포구 영등포동8가 91,서울특별시 영등포구 영중로 154
2191,서울특별시 양천구 신정동 1293,서울특별시 양천구 신정로14길 6
2192,서울특별시 관악구 봉천동 1717,서울특별시 관악구 관악로30길 27
2193,서울특별시 강동구 암사동 413,서울특별시 강동구 고덕로 130
2194,서울특별시 강남구 대치동 511,서울특별시 강남구 삼성로 150
2195,서울특별시 강남구 수서동 746,서울특별시 강남구 광평로19길 10
2196,서울특별시 강동구 길동 414-6,서울특별시 강동구 천호대로177길 55
2197,서울특별시 강남구 압구정동 489,서울특별시 강남구 압구정로 321
2198,서울특별시 송파구 가락동 Jan-78,서울특별시 송파구 중대로 127
2199,서울특별시 강남구 역삼동 826-37,서울특별시 강남구 테헤란로4길 46
2200,서울특별시 송파구 신천동 11,서울특별시 송파구 올림픽로35길 104
2201,서울특별시 강남구 역삼동 628-1,서울특별시 강남구 테헤란로25길 58
2202,서울특별시 송파구 가락동 55,서울특별시 송파구 송이로19길 8
2203,서울특별시 송파구 잠실동 44,서울특별시 송파구 잠실로 88
2204,서울특별시 노원구 하계동 284,서울특별시 노원구 공릉로 351
2205,서울특별시 용산구 한남동 644-2,서울특별시 용산구 대사관로24길 8
2206,서울특별시 성동구 성수동1가 685-696,서울특별시 성동구 서울숲2길 32-14
2207,서울특별시 노원구 공릉동 604-11,서울특별시 노원구 동일로175길 38
2208,서울특별시 은평구 불광동 484-63,서울특별시 은평구 통일로82길 6-3
2209,서울특별시 종로구 효제동 126-2,서울특별시 종로구 김상옥로 55
2210,서울특별시 동대문구 답십리동 1013,서울특별시 동대문구 답십리로 141
2211,서울특별시 중랑구 면목동 1518,서울특별시 중랑구 동일로 569-55
2212,서울특별시 성동구 하왕십리동 1064,서울특별시 성동구 무학봉길 76
2213,서울특별시 도봉구 창동 38,서울특별시 도봉구 덕릉로66길 17
2214,서울특별시 도봉구 창동 451,서울특별시 도봉구 덕릉로60바길 21
2215,서울특별시 성동구 성수동1가 685-696,서울특별시 성동구 서울숲2길 32-14
2216,서울특별시 중랑구 신내동 650,서울특별시 중랑구 신내로19길 42
2217,서울특별시 도봉구 방학동 740,서울특별시 도봉구 시루봉로 166
2218,서울특별시 강북구 미아동 1355,서울특별시 강북구 월계로21가길 41
2219,서울특별시 성북구 종암동 80,서울특별시 성북구 종암로25길 30
2220,서울특별시 성동구 옥수동 250,서울특별시 성동구 독서당로 218
2221,서울특별시 광진구 중곡동 190-26,서울특별시 광진구 긴고랑로1길 55
2222,서울특별시 성북구 종암동 80,서울특별시 성북구 종암로25길 30
2223,서울특별시 노원구 중계동 366,서울특별시 노원구 중계로 184
2224,서울특별시 도봉구 쌍문동 59,서울특별시 도봉구 해등로 231
2225,서울특별시 중랑구 상봉동 113-1,서울특별시 중랑구 면목로 487
2226,서울특별시 중구 신당동 840,서울특별시 중구 다산로36길 109
2227,서울특별시 용산구 효창동 287,서울특별시 용산구 백범로 313
2228,서울특별시 중랑구 묵동 13,서울특별시 중랑구 숙선옹주로 91
2229,서울특별시 강북구 미아동 4,서울특별시 강북구 오현로 56
