NO,contract_date,apt_name,exclusive_area_m2,floor,construction_year,latitude,longitude,price_man_won
2023_25716,2023-04-25,북한산푸르지오,84.99,17,2015,37.6059008670873,126.936142883261,95000
2023_25717,2023-04-25,태영으뜸(데시앙),52.77,1,1998,37.5937451325901,126.946828720085,38500
2023_25718,2023-04-25,성산시영(선경),50.54,13,1986,37.5697004142613,126.901417423608,89000
2023_25719,2023-04-25,목동신시가지12,56.76,1,1988,37.5120947920338,126.860291121004,106500
2023_25720,2023-04-25,신촌숲아이파크,84.932,8,2019,37.5503208717883,126.935286024774,159500
2023_25721,2023-04-25,신촌푸르지오,84.9953,3,2015,37.559690000903,126.952811165218,125500
2023_25722,2023-04-25,방화5,33.18,12,1994,37.5768038501964,126.810286852537,39000
2023_25723,2023-04-25,공덕2삼성래미안,84.94,11,2004,37.5515726540579,126.958860898711,130000
2023_25724,2023-04-25,인왕궁맨숀,54.02,1,1974,37.5851238545432,126.949396189459,39700
2023_25725,2023-04-25,우장산힐스테이트,126.65,8,2005,37.5570784073479,126.83808109977,148000
2023_25726,2023-04-25,신도림현대,80.01,18,1994,37.5052452982341,126.885991599049,82000
2023_25727,2023-04-25,신도림태영타운,101.74,7,2000,37.5062344102877,126.889103370184,110000
2023_25728,2023-04-25,인왕궁맨숀,54.02,1,1974,37.5851238545432,126.949396189459,39900
2023_25729,2023-04-25,마곡엠밸리6단지,114.98,12,2014,37.5657540981707,126.81962341197,162500
2023_25730,2023-04-25,대흥동태영아파트,59.4,6,1999,37.5438675433938,126.942389642584,97000
2023_25731,2023-04-25,대흥동태영아파트,59.4,13,1999,37.5438675433938,126.942389642584,97000
2023_25732,2023-04-25,마포그랑자이,59.96,13,2020,37.5557712803285,126.943354906623,138000
2023_25733,2023-04-25,송파파인타운11단지,84.94,9,2007,37.4802321585331,127.133790214493,108900
2023_25734,2023-04-25,다성이즈빌,53.23,7,2016,37.554558597934,127.132339249504,59300
2023_25735,2023-04-25,가락(1차)쌍용아파트,84.69,19,1997,37.4946982310161,127.129223095507,121000
2023_25736,2023-04-25,현대4,84.94,13,1996,37.5294017081741,127.143825172961,94500
2023_25737,2023-04-25,현대4,84.94,13,1996,37.5294017081741,127.143825172961,94500
2023_25738,2023-04-25,코오롱아파트,84.95,13,1991,37.5089465247022,127.124290799481,120000
2023_25739,2023-04-25,올림픽훼밀리타운,136.325,1,1988,37.488125746629,127.111059136873,189000
2023_25740,2023-04-25,송파두산위브,59.9823,8,2019,37.5005338839775,127.1407207557,87250
2023_25741,2023-04-25,현대(2-4차),130.93,9,1985,37.5063971034072,127.127363436377,183000
2023_25742,2023-04-25,고덕주공9,83.52,6,1985,37.5485938073474,127.150688253162,98000
2023_25743,2023-04-25,진넥스빌Ⅲ,77.36,5,2003,37.5361639606155,127.132687918801,69000
2023_25744,2023-04-25,미성맨션,84.95,8,1985,37.5059294983467,127.11985686026,128500
2023_25745,2023-04-25,동아한가람1,84.38,4,1995,37.5364663628306,127.115699114303,104300
2023_25746,2023-04-25,광장,102.35,6,1978,37.520332613756,126.920680503797,183000
2023_25747,2023-04-25,금천롯데캐슬골드파크2차201동202동,59.98,34,2017,37.4582229148592,126.893710403536,77000
2023_25748,2023-04-25,e편한세상독산더타워,59.8637,28,2019,37.4660352420573,126.896264072547,69000
2023_25749,2023-04-25,아셈그린힐,59.95,2,2002,37.4693327843749,126.905193784983,31500
2023_25750,2023-04-25,당산현대5차,59.75,10,2000,37.5305900937881,126.899628994607,92800
2023_25751,2023-04-25,역삼푸르지오,59.8848,2,2006,37.4982223264358,127.047395413884,168000
2023_25752,2023-04-25,관악푸르지오,59.58,3,2004,37.4889663493891,126.960643252066,68000
2023_25753,2023-04-25,우성1,49.64,6,1986,37.5057614730763,126.899791968576,80000
2023_25754,2023-04-25,보라매에스케이뷰,84.98,10,2020,37.5037353406458,126.917440584163,110000
2023_25755,2023-04-25,도곡렉슬,134.9023,4,2006,37.4942068396456,127.049734781209,408000
2023_25756,2023-04-25,장미2,99.0,6,1979,37.5198173607856,127.099297662181,200000
2023_25757,2023-04-25,서초그랑자이,84.84,14,2021,37.4893225494193,127.024591003338,335000
2023_25758,2023-04-25,서초우방유쉘,84.85,2,2006,37.4897805778864,127.011198870033,120000
2023_25759,2023-04-25,삼풍아파트,79.47,13,1988,37.5004532195354,127.015647626899,210000
2023_25760,2023-04-25,파크리오,84.79,27,2008,37.5213592954462,127.104971745978,194000
2023_25761,2023-04-25,관악산휴먼시아2단지,84.97,16,2008,37.4597417150822,126.920752798392,67000
2023_25762,2023-04-25,청담디에브스아파트,78.7,2,2017,37.522871562142,127.049142140585,96500
2023_25763,2023-04-25,삼익(1단지),59.82,2,2001,37.5087128866768,126.853315030716,39980
2023_25764,2023-04-25,성영,48.66,4,2002,37.4654667874975,127.035271117053,47500
2023_25765,2023-04-25,아시아선수촌아파트,151.008,3,1986,37.5086743363441,127.074777283239,333000
2023_25766,2023-04-25,양평한신,59.94,5,1996,37.5402803267019,126.891745831623,77000
2023_25767,2023-04-25,래미안블레스티지,84.94,26,2019,37.480057578933,127.064153382762,249500
2023_25768,2023-04-25,현대3차,84.44,4,1991,37.51595327598,126.884687286331,69000
2023_25769,2023-04-25,한신,84.52,13,1992,37.516336894087,127.011351130063,223500
2023_25770,2023-04-25,신반포4,100.11,8,1979,37.5100774617262,127.00618004755,270000
2023_25771,2023-04-25,현대(관악),58.59,4,1992,37.4927168614072,126.958218687587,70000
2023_25772,2023-04-25,서초네이처힐3단지,84.61,8,2013,37.4656521008404,127.027181197541,125000
2023_25773,2023-04-25,아크로리버하임,84.9108,2,2019,37.5096317962488,126.962204212791,182000
2023_25774,2023-04-25,엘에이치서초4단지,51.89,16,2013,37.4582093305377,127.024095814461,89500
2023_25775,2023-04-25,파크리오,121.63,29,2008,37.5213592954462,127.104971745978,243000
2023_25776,2023-04-25,관악드림(삼성),59.83,8,2003,37.4898474387668,126.952985510916,67000
2023_25777,2023-04-25,선경,50.49,8,1996,37.4798034621874,126.949105395518,38000
2023_25778,2023-04-25,청담자이,89.115,26,2011,37.5241014728573,127.057249781197,360000
2023_25779,2023-04-25,강남자곡아이파크,84.83,10,2014,37.4742742244507,127.102642242027,144000
2023_25780,2023-04-25,신동아,39.51,1,1992,37.4879086504963,127.098186321626,89990
2023_25781,2023-04-24,개포자이프레지던스,59.98,15,2023,37.4861548149371,127.068451024326,214000
2023_25782,2023-04-24,디에이치자이개포,84.73,9,2021,37.4910941147932,127.074163955752,239000
2023_25783,2023-04-24,삼성래미안,59.33,14,2001,37.505139698634,126.914597806278,74400
2023_25784,2023-04-24,극동(105),84.32,9,1993,37.4908886337091,126.976056747281,92000
2023_25785,2023-04-24,문래힐스테이트,119.47,7,2003,37.51919146857,126.891032777219,145000
2023_25786,2023-04-24,예지팰리스77차,57.38,9,2015,37.5202068390623,126.892047231897,56000
2023_25787,2023-04-24,현대주택조합,84.99,10,1993,37.4877461448563,126.970665952811,56000
2023_25788,2023-04-24,래미안로이파크,84.98,22,2018,37.4877957329993,126.973472134901,139800
2023_25789,2023-04-24,사당우성3,118.25,4,1993,37.4904171794387,126.975825319818,120000
2023_25790,2023-04-24,개포래미안포레스트,74.66,6,2020,37.4797503513842,127.052228213432,212000
2023_25791,2023-04-24,관악산대창센시티,80.26,3,2005,37.4715095848806,126.972482063378,57000
2023_25792,2023-04-24,개포래미안포레스트,74.66,6,2020,37.4797503513842,127.052228213432,212000
2023_25793,2023-04-24,성원대치2단지아파트,39.53,15,1992,37.4957518185981,127.075101271591,104800
2023_25794,2023-04-24,서초이오빌,36.66,14,2003,37.4865276721133,127.012932415371,38000
2023_25795,2023-04-24,서초이오빌,36.66,23,2003,37.4865276721133,127.012932415371,33500
2023_25796,2023-04-24,삼풍아파트,130.73,14,1988,37.5004532195354,127.015647626899,295000
2023_25797,2023-04-24,삼풍아파트,79.47,15,1988,37.5004532195354,127.015647626899,212000
2023_25798,2023-04-24,오류동역솔리스타,19.09,10,2016,37.493984764549,126.84077189529,10500
2023_25799,2023-04-24,오류동역솔리스타,19.09,10,2016,37.493984764549,126.84077189529,10500
2023_25800,2023-04-24,한보미도맨션2,126.33,5,1985,37.4956953356085,127.068564672209,335000
2023_25801,2023-04-24,우성캐릭터199,164.97,12,1998,37.4869159664401,127.051855548139,240000
2023_25802,2023-04-24,청담어퍼하우스,197.73,2,2019,37.5209391669468,127.050459187733,600000
2023_25803,2023-04-24,한보미도맨션2,115.05,11,1985,37.4956953356085,127.068564672209,315000
2023_25804,2023-04-24,대우아이빌멤버스(891-26),31.393,11,2003,37.5045490585229,127.053801125765,31000
2023_25805,2023-04-24,(685-103),61.67,5,2005,37.492866446657,126.934131338844,30000
2023_25806,2023-04-24,여의도자이,148.94,6,2008,37.5181172905531,126.925195988034,240000
2023_25807,2023-04-24,서리풀e편한세상,84.97,11,2010,37.4837245104701,126.997751587709,218000
2023_25808,2023-04-24,한진,59.95,10,2000,37.485898739724,126.850970967732,51000
2023_25809,2023-04-24,한신휴플러스,84.84,14,2004,37.5092074718276,126.949130340547,93000
2023_25810,2023-04-24,강남신동아파밀리에1단지,59.97,8,2011,37.4635377203095,127.101042591666,97500
2023_25811,2023-04-24,가산양우내안에애플,12.04,13,2013,37.4787397523184,126.891155419818,11200
2023_25812,2023-04-24,잠실엘스,119.93,26,2008,37.5151252476966,127.078130036923,315000
2023_25813,2023-04-24,상도고구아파트,29.98,5,2019,37.5067527446456,126.954118123896,28000
2023_25814,2023-04-24,잠실엘스,84.8,18,2008,37.5151252476966,127.078130036923,216500
2023_25815,2023-04-24,갤러리아팰리스,151.633,34,2005,37.5107067799275,127.094231575378,280000
2023_25816,2023-04-24,벽산3,114.98,2,1998,37.4530159288078,126.9174650573,58000
2023_25817,2023-04-24,신영체르니,32.08,6,2002,37.4790137073925,127.041497933378,39500
2023_25818,2023-04-24,당산롯데캐슬프레스티지,84.99,25,2017,37.5287757033687,126.902807748097,129000
2023_25819,2023-04-24,현대3차,140.54,3,1998,37.5062347093767,126.895153486219,102500
2023_25820,2023-04-24,우성1,83.59,4,1985,37.4955657383468,126.9005921977,87500
2023_25821,2023-04-24,파크리오,59.86,14,2008,37.5213592954462,127.104971745978,168000
2023_25822,2023-04-24,다청림2동,78.15,7,2008,37.5003052324783,126.899341245951,54500
2023_25823,2023-04-24,상계주공13(고층),45.9,2,1989,37.6685852841955,127.061119667926,37000
2023_25824,2023-04-24,강서힐스테이트,84.99,11,2015,37.5475461876358,126.837207520139,119000
2023_25825,2023-04-24,마곡수명산파크5단지,59.84,9,2008,37.5515866543282,126.82758267247,74800
2023_25826,2023-04-24,목동신시가지7,59.39,2,1986,37.5292498871965,126.867093197507,140000
2023_25827,2023-04-24,가양강나루현대,84.98,9,1999,37.5603956962784,126.857362635565,87000
2023_25828,2023-04-24,강변,49.5,15,1992,37.564612123403,126.856278639847,70000
2023_25829,2023-04-24,가양6단지,39.6,9,1992,37.5637580924465,126.85928943925,56000
2023_25830,2023-04-24,DMC에코자이,59.79,8,2019,37.5782296308468,126.918481311495,92000
2023_25831,2023-04-24,청암2단지,49.77,14,2001,37.6625064307881,127.078111067764,41500
2023_25832,2023-04-24,동아3,60.0,15,2000,37.5093892062559,126.884700212286,90000
2023_25833,2023-04-24,상계주공14(고층),49.94,13,1989,37.6698696701205,127.058738056584,52800
2023_25834,2023-04-24,응암푸르지오,59.58,1,2008,37.597777066917,126.926363056073,53500
2023_25835,2023-04-24,대흥동태영아파트,84.77,5,1999,37.5438675433938,126.942389642584,136500
2023_25836,2023-04-24,상계주공12(고층),41.3,1,1988,37.6669329820293,127.059164856551,42000
2023_25837,2023-04-24,상계주공12(고층),41.3,1,1988,37.6669329820293,127.059164856551,42000
2023_25838,2023-04-24,벽산,59.9,11,1989,37.6623030184626,127.073581746977,49500
2023_25839,2023-04-24,동진신안,134.74,15,1993,37.6495870762085,127.078912843722,130000
2023_25840,2023-04-24,모아아파트,52.54,12,2016,37.5965264933991,126.919865588756,48000
2023_25841,2023-04-24,푸른마을4,84.81,11,2002,37.5134481463268,126.838427187149,74000
2023_25842,2023-04-24,돈의문센트레빌,59.98,4,2011,37.5659199197267,126.959289467461,95000
2023_25843,2023-04-24,북한산현대힐스테이트3차아파트,59.99,9,2010,37.6182703657052,126.93418080291,65000
2023_25844,2023-04-24,라이프미성,84.65,13,1988,37.6158621924384,126.928432696242,101300
2023_25845,2023-04-24,방화5,33.18,2,1994,37.5768038501964,126.810286852537,40500
2023_25846,2023-04-24,방화동동부센트레빌(875번지),84.97,2,2003,37.5748809802173,126.814329101616,76000
2023_25847,2023-04-24,강서뉴타워,41.13,13,2013,37.5390663932795,126.835418976281,37500
2023_25848,2023-04-24,마포한강2차푸르지오,83.45,14,2016,37.5510079695241,126.91164899787,152500
2023_25849,2023-04-24,상암월드컵파크2단지,59.92,18,2003,37.57488208914,126.890732633876,83000
2023_25850,2023-04-24,"우장산아이파크,이편한세상",59.98,18,2008,37.5482625768732,126.840980606494,90000
2023_25851,2023-04-24,DMC센트럴자이(2단지),59.67,2,2023,37.5794195375926,126.900673276716,98000
2023_25852,2023-04-24,한화오벨리스크,41.32,10,2004,37.5399847863145,126.945447452979,62000
2023_25853,2023-04-24,극동,55.72,4,1988,37.636617860423,127.064539154736,49800
2023_25854,2023-04-24,한일유앤아이,74.229,14,2006,37.4858484455147,126.876157009657,63000
2023_25855,2023-04-24,DMC래미안e편한세상,59.97,6,2012,37.5747334832097,126.907916083955,85500
2023_25856,2023-04-24,DMC두산위브,84.9623,5,2007,37.5798834729778,126.917155400657,74000
2023_25857,2023-04-24,래미안위브,59.97,2,2014,37.5728549565736,127.052401156065,92000
2023_25858,2023-04-24,주공1단지,49.94,10,1991,37.6245322840606,127.046598382732,53900
2023_25859,2023-04-24,라온유,84.65,8,2008,37.6032285064084,127.017866208389,78000
2023_25860,2023-04-24,"엘지,쌍용아파트",68.12,8,1996,37.6036065370475,127.090402567969,56500
2023_25861,2023-04-24,한화성원아파트,59.88,3,1996,37.6608833468765,127.031831676356,39000
2023_25862,2023-04-24,센트라스,59.99,7,2016,37.5666029325047,127.024082467223,105000
2023_25863,2023-04-24,한가람,114.96,14,1998,37.521993796847,126.973674625685,250000
2023_25864,2023-04-24,범양프레체,17.94,9,2012,37.5945315127732,127.075917984894,11600
2023_25865,2023-04-24,래미안트리베라1단지,59.6,8,2010,37.6156943247238,127.021139026425,59000
2023_25866,2023-04-24,답십리대우,59.76,18,2002,37.5732224094682,127.053545301946,66700
2023_25867,2023-04-24,한일써너스빌,66.254,11,2003,37.5974524780309,127.091369638781,75000
2023_25868,2023-04-24,한일써너스빌,66.254,11,2003,37.5974524780309,127.091369638781,75000
2023_25869,2023-04-24,현대,71.05,9,1990,37.5433496006445,127.019302444208,122000
2023_25870,2023-04-24,현대휴온,35.5,8,2013,37.5922400860881,127.078706865845,24000
2023_25871,2023-04-24,럭키,84.86,7,1992,37.6799522817105,127.04423836203,63000
2023_25872,2023-04-24,쌍용,59.88,11,1997,37.6594619686214,127.048035937611,65000
2023_25873,2023-04-24,태강아파트(아이파크),49.6,15,1999,37.6233646903823,127.082122210605,48700
2023_25874,2023-04-24,쌍용,59.99,7,2000,37.6007507501532,127.068769452719,61000
2023_25875,2023-04-24,한양2,76.92,12,1988,37.6577250772492,127.032047465192,48500
2023_25876,2023-04-24,리버힐삼성,114.48,10,2001,37.5344326622037,126.950182625895,135000
2023_25877,2023-04-24,한진한화그랑빌,114.97,18,2002,37.6187253727752,127.067084588448,94000
2023_25878,2023-04-24,신동아아파트1,70.62,2,1987,37.6609324564424,127.027892798566,46800
2023_25879,2023-04-24,힐스테이트청계,84.85,26,2018,37.5715355323262,127.04615896391,119000
2023_25880,2023-04-24,프라이어팰리스,84.975,25,2007,37.5542066727371,127.140901062073,112500
2023_25881,2023-04-24,고덕그라시움,59.785,18,2019,37.5561770852501,127.159176546352,120000
2023_25882,2023-04-24,고덕아르테온,84.93,6,2020,37.5566829127291,127.169527259453,140000
2023_25883,2023-04-24,동아,84.78,5,1997,37.5460717802414,127.167441921526,68000
2023_25884,2023-04-24,가락삼익맨숀,108.338,7,1984,37.5048868696507,127.122478363524,150000
2023_25885,2023-04-24,상아2차아파트,45.77,12,1988,37.4986413987929,127.136586683882,70000
2023_25886,2023-04-24,상아2차아파트,50.72,12,1988,37.4986413987929,127.136586683882,83000
2023_25887,2023-04-24,석촌호수효성해링턴타워,15.8307,10,2015,37.5065726243764,127.100341668262,28700
2023_25888,2023-04-24,선사현대아파트,58.68,19,2000,37.5534474873056,127.125660013035,83000
2023_25889,2023-04-23,고덕그라시움,59.785,4,2019,37.5561770852501,127.159176546352,109500
2023_25890,2023-04-23,송파동부쎈트레빌,84.98,4,2004,37.5004006710789,127.108569766181,126500
2023_25891,2023-04-23,고덕센트럴푸르지오,59.16,8,2020,37.5574405229047,127.16967893433,88500
2023_25892,2023-04-23,우장산신일해피트리,43.34,1,2023,37.5496154470888,126.832460978055,36000
2023_25893,2023-04-23,강변한솔솔파크,84.97,22,2005,37.5570108264228,126.865890760617,107500
2023_25894,2023-04-23,강변한솔솔파크,84.97,22,2005,37.5570108264228,126.865890760617,107500
2023_25895,2023-04-23,성산시영(유원),59.43,11,1986,37.5697004142613,126.901417423608,105000
2023_25896,2023-04-23,녹번역e편한세상캐슬,59.97,3,2021,37.6005343844723,126.932098856535,83000
2023_25897,2023-04-23,목동센트럴아이파크위브2단지,84.98,15,2020,37.5156181424306,126.841904694765,99000
2023_25898,2023-04-23,상계주공10(고층),49.94,8,1988,37.6616521070339,127.05612466376,55000
2023_25899,2023-04-23,성산월드타운대림,84.689,4,2004,37.5691137013239,126.907907268917,80000
2023_25900,2023-04-23,북한산더샵,59.865,3,2017,37.594570187466,126.941167410528,79500
2023_25901,2023-04-23,인왕산현대,59.93,12,2000,37.5858575994513,126.949974583404,64500
2023_25902,2023-04-23,창전래미안,84.93,9,1998,37.5520441337502,126.932100095013,108000
2023_25903,2023-04-23,마포자이2차,84.95,15,2014,37.5491900433435,126.941169713609,150000
2023_25904,2023-04-23,구로두산,44.64,2,1998,37.4898993993674,126.888961869782,38000
2023_25905,2023-04-23,e편한세상백련산,59.98,3,2022,37.5949971838286,126.923305668119,70000
2023_25906,2023-04-23,마포프레스티지자이,59.7848,3,2021,37.5539607082089,126.947610265434,134000
2023_25907,2023-04-23,폭포동4단지힐스테이트(426~428동)BL3-11,101.95,9,2010,37.6276515409663,126.936495053805,107000
2023_25908,2023-04-23,마포자이더센트리지(102동~112동),59.99,1,2022,37.5502789649035,126.946615741024,112500
2023_25909,2023-04-23,반포래미안아이파크,84.88,10,2018,37.5015109280322,127.012471661634,290000
2023_25910,2023-04-23,래미안영등포프레비뉴,84.98,13,2015,37.5049819420382,126.909527051265,119000
2023_25911,2023-04-23,아이파크,84.96,17,2004,37.5006642434154,126.943414996004,95000
2023_25912,2023-04-23,서울대입구삼성,59.78,4,1999,37.4764721426091,126.952079961311,63000
2023_25913,2023-04-23,대림,130.89,2,1995,37.4733007648883,127.023016288725,158000
2023_25914,2023-04-23,한신잠실코아,50.76,15,1988,37.5163298028991,127.104060465697,99500
2023_25915,2023-04-23,파크리오,121.63,13,2008,37.5213592954462,127.104971745978,241000
2023_25916,2023-04-23,당산계룡리슈빌3단지,49.993,18,2014,37.5246218998286,126.898936623298,74000
2023_25917,2023-04-23,e편한세상영등포아델포레,84.9948,9,2020,37.4945138274401,126.906116482951,107500
2023_25918,2023-04-23,현대3차,84.89,3,1997,37.5062347093767,126.895153486219,82000
2023_25919,2023-04-23,사당우성2,46.75,15,1993,37.4880289275169,126.97651661753,79000
2023_25920,2023-04-23,래미안펜타빌,158.58,7,2007,37.500299161164,127.046905010952,290000
2023_25921,2023-04-23,관악드림(삼성),114.75,11,2003,37.4898474387668,126.952985510916,93000
2023_25922,2023-04-23,관악드림(동아),59.85,21,2003,37.4898474387668,126.952985510916,64500
2023_25923,2023-04-23,당산현대5차,84.69,17,2000,37.5305900937881,126.899628994607,113500
2023_25924,2023-04-23,당산계룡리슈빌1단지,38.77,19,2014,37.5250573899309,126.899400763145,63500
2023_25925,2023-04-23,양평한신,59.94,5,1996,37.5402803267019,126.891745831623,78000
2023_25926,2023-04-23,삼익(1단지),84.96,10,2001,37.5087128866768,126.853315030716,59500
2023_25927,2023-04-23,한솔리베르,83.38,17,2002,37.5280576043851,127.084672027851,120000
2023_25928,2023-04-23,아이파크종암동1차,59.73,2,2004,37.6028103185897,127.029324017807,67300
2023_25929,2023-04-23,경희궁자이(2단지),59.8547,14,2017,37.5708610950823,126.962352257162,155000
2023_25930,2023-04-23,한신,68.13,9,1998,37.5944725333435,127.012706037821,64500
2023_25931,2023-04-23,삼호3,59.22,3,1986,37.6238343591525,127.064778103315,71000
2023_25932,2023-04-23,경희궁자이(3단지),84.8359,18,2017,37.5688537151032,126.965114852628,183500
2023_25933,2023-04-22,헤르만스테이트,13.77,11,2013,37.616221344876,127.078752750669,9500
2023_25934,2023-04-22,헤르만스테이트,13.77,12,2013,37.616221344876,127.078752750669,9500
2023_25935,2023-04-22,헤르만스테이트,13.77,12,2013,37.616221344876,127.078752750669,9500
2023_25936,2023-04-22,헤르만스테이트,13.77,12,2013,37.616221344876,127.078752750669,9500
2023_25937,2023-04-22,헤르만스테이트,13.77,12,2013,37.616221344876,127.078752750669,9500
2023_25938,2023-04-22,신안1,84.99,5,1999,37.6128659356467,127.081333245605,60000
2023_25939,2023-04-22,금호어울림(580),115.28,13,2006,37.6027743133849,127.108648043621,72000
2023_25940,2023-04-22,옥수삼성,114.666,10,1999,37.5426294442931,127.015554372439,155000
2023_25941,2023-04-22,한진타운,84.21,5,1994,37.5407823880812,127.04576954164,146000
2023_25942,2023-04-22,성수동두산위브,131.2,2,2006,37.5375593271832,127.058438373922,152000
2023_25943,2023-04-22,현대프라임,59.82,29,1997,37.5369576884242,127.096536670188,97800
2023_25944,2023-04-22,광장현대9단지,59.97,4,1999,37.5430014972726,127.097967267252,98000
2023_25945,2023-04-22,현대3,84.97,4,1990,37.5403766593492,127.098995313099,122000
2023_25946,2023-04-22,이편한세상금호파크힐스,59.949,3,2019,37.5537160329778,127.021928981135,127000
2023_25947,2023-04-22,더샵스타시티,119.41,9,2007,37.5370016363785,127.072962760454,175000
2023_25948,2023-04-22,명성,64.85,2,2018,37.5321422684108,127.077490904793,74000
2023_25949,2023-04-22,꿈의숲코오롱하늘채,59.35,14,2017,37.6190182162561,127.046432738992,74400
2023_25950,2023-04-22,래미안장위퍼스트하이,84.94,6,2020,37.6212990641092,127.051847478882,91000
2023_25951,2023-04-22,꿈의숲아이파크,84.48,5,2022,37.6198223851288,127.049660439134,100500
2023_25952,2023-04-22,꿈의숲아이파크,84.48,5,2022,37.6198223851288,127.049660439134,100500
2023_25953,2023-04-22,꿈의숲아이파크,59.1,22,2022,37.6198223851288,127.049660439134,83000
2023_25954,2023-04-22,래미안세레니티,59.97,3,2009,37.5981647936001,127.029751253435,71000
2023_25955,2023-04-22,주공17단지,36.16,3,1989,37.6437121231525,127.053952436142,33000
2023_25956,2023-04-22,길음뉴타운4단지(e편한세상),59.86,6,2005,37.6113247609887,127.020849661284,67500
2023_25957,2023-04-22,롯데캐슬골든힐스,84.932,8,2019,37.6099259937222,127.015458405282,88000
2023_25958,2023-04-22,래미안 허브리츠,59.98,11,2011,37.5754722861294,127.037112346823,88000
2023_25959,2023-04-22,한신아파트,59.84,5,2004,37.5883932941526,127.039218485863,65000
2023_25960,2023-04-22,한진한화그랑빌,114.97,3,2002,37.6187253727752,127.067084588448,88300
2023_25961,2023-04-22,동신,93.38,4,1983,37.6161515398139,127.060726394761,65000
2023_25962,2023-04-22,미성,50.14,14,1986,37.6226208171943,127.066881928111,62500
2023_25963,2023-04-22,건양노블레스빌,84.659,13,2003,37.617237741106,127.066466286928,65500
2023_25964,2023-04-22,동아에코빌,59.95,6,2003,37.6087724936926,127.045611958623,55700
2023_25965,2023-04-22,전농SK,59.34,13,2000,37.5766590358858,127.061567688813,61800
2023_25966,2023-04-22,행당브라운스톤,59.27,1,2005,37.5587641551288,127.029698118524,84000
2023_25967,2023-04-22,서울숲 한신 더 휴,59.94,12,2003,37.5550687570722,127.035424100115,92500
2023_25968,2023-04-22,행당한진타운,114.62,13,2000,37.5548088817349,127.027399715208,123500
2023_25969,2023-04-22,신동아,59.97,5,1995,37.554105048915,127.03195392433,76000
2023_25970,2023-04-22,대림e-편한세상,114.94,11,2000,37.5582053468995,127.027507006183,120000
2023_25971,2023-04-22,남산타운,59.94,5,2002,37.5471505540187,127.005706247221,90000
2023_25972,2023-04-22,현대,122.275,9,1993,37.5605041293678,127.022970424804,95000
2023_25973,2023-04-22,대우,84.83,9,2001,37.6174300420309,127.002991161254,63000
2023_25974,2023-04-22,동서울한양,59.67,11,1989,37.5722517408702,127.060502369282,50500
2023_25975,2023-04-22,래미안위브,84.98,4,2014,37.5728549565736,127.052401156065,108000
2023_25976,2023-04-22,한양I-Class,16.37,17,2013,37.5671044946189,127.023295498547,15300
2023_25977,2023-04-22,덕수궁롯데캐슬,82.3212,15,2016,37.5637084894676,126.970042986983,153000
2023_25978,2023-04-22,현대,128.57,8,1987,37.5841917064823,127.045696927384,89000
2023_25979,2023-04-22,현대,128.57,8,1987,37.5841917064823,127.045696927384,89000
2023_25980,2023-04-22,힐탑트레져1동,208.88,3,2003,37.5384694991632,127.013595374316,362000
2023_25981,2023-04-22,두산위브트레지움,84.97,2,2011,37.6182646141042,127.015683383731,70800
2023_25982,2023-04-22,꿈의숲해링턴플레이스,84.67,7,2019,37.6169370292441,127.034610388171,80800
2023_25983,2023-04-22,한가람,59.88,8,1998,37.5210033386513,126.972549642875,150000
2023_25984,2023-04-22,한가람,59.88,7,1998,37.5213483828264,126.970156197885,153000
2023_25985,2023-04-22,우방아파트,60.502,2,2000,37.6269205081549,127.088380286848,55000
2023_25986,2023-04-22,청우씨티아파트,84.51,2,2004,37.6222711150201,127.072718992829,37500
2023_25987,2023-04-22,보문파크뷰자이,59.19,17,2017,37.5828731138796,127.017891118296,87250
2023_25988,2023-04-22,돈암동삼성,59.4,4,1999,37.5989927541109,127.023139541526,54000
2023_25989,2023-04-22,범양,59.79,19,1998,37.6038594798386,127.027630825882,59000
2023_25990,2023-04-22,이수브라운스톤돈암,59.99,18,2004,37.5973859824567,127.019322962211,70000
2023_25991,2023-04-22,길음역금호어울림센터힐,84.98,12,2014,37.5997974953528,127.022327743122,87000
2023_25992,2023-04-22,건영캐스빌,84.6475,5,2006,37.6027047277333,127.091465865252,79000
2023_25993,2023-04-22,리더스,29.34,6,2019,37.5952161643686,127.087395464951,30000
2023_25994,2023-04-22,건영2차아파트,84.96,7,1996,37.6013558045124,127.092800479156,67000
2023_25995,2023-04-22,헤르만스테이트,13.77,11,2013,37.616221344876,127.078752750669,9500
2023_25996,2023-04-22,헤르만스테이트,13.77,12,2013,37.616221344876,127.078752750669,9500
2023_25997,2023-04-22,헤르만스테이트,13.77,10,2013,37.616221344876,127.078752750669,9500
2023_25998,2023-04-22,헤르만스테이트,30.0,4,2013,37.616221344876,127.078752750669,17000
2023_25999,2023-04-22,헤르만스테이트,13.77,12,2013,37.616221344876,127.078752750669,9500
2023_26000,2023-04-22,헤르만스테이트,30.0,5,2013,37.616221344876,127.078752750669,17000
2023_26001,2023-04-22,헤르만스테이트,13.77,12,2013,37.616221344876,127.078752750669,9500
2023_26002,2023-04-22,헤르만스테이트,30.0,4,2013,37.616221344876,127.078752750669,18000
2023_26003,2023-04-22,헤르만스테이트,13.77,12,2013,37.616221344876,127.078752750669,9500
2023_26004,2023-04-22,헤르만스테이트,13.77,5,2013,37.616221344876,127.078752750669,9500
