"자치구","경제활동별","구분","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"영등포구","숙박 및 음식점업","순기타 생산세(⑤)","항목","","15569.17561","18091.81609","15569.79742","13822.15731","13072.93066","11619","19269","15921.042881","15993",
"영등포구","숙박 및 음식점업","지역내 요소소득(⑥=③-④-⑤)","항목","","446751.7782","475990.8423","520034.0477","591326.5471","590162.1177","627134","659067","509139.596622","533724",
"영등포구","숙박 및 음식점업","산출액(2015년 기준년 연쇄가격)","항목","","1701209.233","1791378.147","1858088.745","2019848.763","2023802.745","2113693","2162811","1792002.770981","1889971",
"영등포구","숙박 및 음식점업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","562938.5458","585609.1808","585226.7348","625959.7069","605810.6511","625711","646947","504775.657593","521594",
"영등포구","정보통신업","산출액(①)","항목","","8091483.076","7011445.817","6685123.967","6588545.056","6047847.652","5984199","6068273","6202961.220344","7487315",
"영등포구","정보통신업","중간소비(②)","항목","","3768934.8","3230509.309","3074283.893","2860323.333","2745176.514","2770654","2726911","2591961.343462","3175399",
"영등포구","정보통신업","지역내 총부가가치(③=①-②)","항목","","4322548.275","3780936.507","3610840.074","3728221.723","3302671.138","3213545","3341362","3610999.876881","4311915",
"영등포구","정보통신업","고정자본소모(④)","항목","","1127386.512","954963.2915","919028.7806","925715.6744","849419.4178","863490","881476","902240.306923","1051299",
"영등포구","정보통신업","순기타 생산세(⑤)","항목","","15926.9617","14868.99898","17691.06935","17210.13601","15784.11846","11621","12957","11544.80254","17227",
"영등포구","정보통신업","지역내 요소소득(⑥=③-④-⑤)","항목","","3179234.802","2811104.217","2674120.224","2785295.913","2437467.602","2338434","2446929","2697214.767419","3243389",
"영등포구","정보통신업","산출액(2015년 기준년 연쇄가격)","항목","","8190028.791","7076527.295","6685123.967","6518888.517","5926596.796","5820642","5829879","5819439.008542","6768431",
"영등포구","정보통신업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","4642227.313","3966957.755","3610840.074","3665319.044","3234485.79","3124215","3201663","3338974.483659","3787584",
"영등포구","금융 및 보험업","산출액(①)","항목","","10418986.16","10716381.18","12546405.54","12267951.92","14243107.91","17084475","18395700","20734876.244949","24860228",
"영등포구","금융 및 보험업","중간소비(②)","항목","","4643097.885","4515776.617","4955183.398","5049339.262","5785256.295","6695612","7208087","7887090.838349","9204987",
"영등포구","금융 및 보험업","지역내 총부가가치(③=①-②)","항목","","5775888.28","6200604.563","7591222.141","7218612.663","8457851.612","10388863","11187613","12847785.4066","15655241",
"영등포구","금융 및 보험업","고정자본소모(④)","항목","","542848.9802","558545.6523","616557.9216","604833.105","669231.2471","812347","893598","917737.883781","1061208",
"영등포구","금융 및 보험업","순기타 생산세(⑤)","항목","","66614.23865","76162.42836","109718.715","111136.1438","122711.5766","120196","209118","147759.82056","177419",
"영등포구","금융 및 보험업","지역내 요소소득(⑥=③-④-⑤)","항목","","5166425.061","5565896.482","6864945.505","6502643.414","7665908.788","9456321","10084897","11782287.70226","14416614",
"영등포구","금융 및 보험업","산출액(2015년 기준년 연쇄가격)","항목","","10687695.72","11070303.97","12546405.54","12242943.61","13762059.34","16174977","17755192","20207036.407231","22902839",
"영등포구","금융 및 보험업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","5861781.33","6379838.75","7591222.141","7196619.64","8047312.433","9595739","10618943","12328940.833436","13845161",
"영등포구","부동산업","산출액(①)","항목","","2266204.387","2495793.341","2599084.129","2883269.424","2842087.456","2686717","2933861","3182966.992157","3152452",
"영등포구","부동산업","중간소비(②)","항목","","600301.3788","701412.2087","759696.6436","863568.2606","891806.3507","834936","924792","1002294.073852","1009495",
"영등포구","부동산업","지역내 총부가가치(③=①-②)","항목","","1665903.008","1794381.133","1839387.486","2019701.164","1950281.105","1851781","2009069","2180672.918305","2142956",
"영등포구","부동산업","고정자본소모(④)","항목","","436597.7807","457251.4356","486457.4449","550042.0699","543886.069","546817","611957","676732.380858","715889",
"영등포구","부동산업","순기타 생산세(⑤)","항목","","148565.1839","157875.0818","163614.2667","177069.385","173034.4253","170675","228826","305572.131847","391564",
"영등포구","부동산업","지역내 요소소득(⑥=③-④-⑤)","항목","","1080740.044","1179254.615","1189315.774","1292589.709","1233360.611","1134289","1168286","1198368.405601","1035503",
"영등포구","부동산업","산출액(2015년 기준년 연쇄가격)","항목","","2363354.705","2554938.175","2599084.129","2849556.584","2759112.666","2578228","2795378","3005099.141372","2960440",
"영등포구","부동산업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","1773915.556","1861215.207","1839387.486","1993319.961","1901663.329","1796845","1931402","2061756.305776","2053735",
"영등포구","사업서비스업","산출액(①)","항목","","8895130.837","9491885.302","9595496.939","10167309.51","10790312.66","10728631","11028580","10667990.09175","12421602",
"영등포구","사업서비스업","중간소비(②)","항목","","4605085.467","5005931.266","5083490.966","5562524.942","5855028.349","5843147","5927430","5448629.881504","6806200",
"영등포구","사업서비스업","지역내 총부가가치(③=①-②)","항목","","4290045.369","4485954.036","4512005.973","4604784.569","4935284.314","4885483","5101150","5219360.210247","5615402",
"영등포구","사업서비스업","고정자본소모(④)","항목","","351293.0453","375404.1796","382720.0924","374591.8653","426747.5651","373220","395592","436411.18615","511606",
"영등포구","사업서비스업","순기타 생산세(⑤)","항목","","17412.44564","16727.34272","27467.67286","20227.25325","23118.91004","12556","11997","10060.573601","18173",
"영등포구","사업서비스업","지역내 요소소득(⑥=③-④-⑤)","항목","","3921339.879","4093822.513","4101818.208","4209965.45","4485417.838","4499707","4693561","4772888.450495","5085623",
"영등포구","사업서비스업","산출액(2015년 기준년 연쇄가격)","항목","","9153928.702","9654835.858","9595496.939","10055085.67","10514998.74","10283396","10431387","9985914.228776","11368803",
"영등포구","사업서비스업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","4489841.643","4621497.848","4512005.973","4590867.996","4822181.044","4649026","4766315","4773892.90488","5020877",
"영등포구","공공행정,국방 및 사회보장행정","산출액(①)","항목","","1244372.8","1145866.043","1043003.378","1045419.729","1105267.028","1137765","1186248","1175183.054033","1223357",
"영등포구","공공행정,국방 및 사회보장행정","중간소비(②)","항목","","452283.2194","412767.1792","375509.272","350760.5268","376019.4453","380383","386348","359015.342064","378161",
"영등포구","공공행정,국방 및 사회보장행정","지역내 총부가가치(③=①-②)","항목","","792089.5805","733098.8636","667494.1056","694659.2026","729247.5823","757382","799900","816167.711968","845196",
"영등포구","공공행정,국방 및 사회보장행정","고정자본소모(④)","항목","","231961.9525","214150.4443","191186.4353","192414.0393","201799.0498","205328","214479","204814.05398","217461",
"영등포구","공공행정,국방 및 사회보장행정","순기타 생산세(⑤)","항목","","15.87288623","17.21241852","19.63956498","19.0923561","18.69026949","20","38","20.15973","19",
"영등포구","공공행정,국방 및 사회보장행정","지역내 요소소득(⑥=③-④-⑤)","항목","","560111.7552","518931.2069","476288.0308","502226.071","527429.8421","552033","585383","611333.498258","627716",
"영등포구","공공행정,국방 및 사회보장행정","산출액(2015년 기준년 연쇄가격)","항목","","1285764.876","1164646.323","1043003.378","1020588.748","1044564.339","1042367","1069887","1040289.194139","1059523",
"영등포구","공공행정,국방 및 사회보장행정","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","836360.4357","756723.7599","667494.1056","668805.0853","675262.4102","676919","701963","694975.85071","710868",
"영등포구","교육서비스업","산출액(①)","항목","","673066.9857","753582.1977","753503.553","759663.3064","758897.984","742086","770994","748049.799015","774760",
"영등포구","교육서비스업","중간소비(②)","항목","","239791.9581","277991.3784","291253.4031","277599.054","281958.6852","261683","266236","234333.993244","246834",
"영등포구","교육서비스업","지역내 총부가가치(③=①-②)","항목","","433275.0276","475590.8193","462250.1499","482064.2524","476939.2988","480402","504758","513715.805771","527926",
"영등포구","교육서비스업","고정자본소모(④)","항목","","57504.78977","62654.30895","62658.2256","63897.20052","62703.2308","65144","68923","75366.092306","78214",
"영등포구","교육서비스업","순기타 생산세(⑤)","항목","","1584.831597","1608.016789","1404.891452","1092.495144","1095.70641","843","1283","990.49912","1284",
"영등포구","교육서비스업","지역내 요소소득(⑥=③-④-⑤)","항목","","374185.4063","411328.4935","398187.0328","417074.5568","413140.3616","414415","434552","437359.214345","448428",
"영등포구","교육서비스업","산출액(2015년 기준년 연쇄가격)","항목","","699114.2274","770674.2429","753503.553","749891.1727","737070.0788","708949","721631","694124.891354","708433",
"영등포구","교육서비스업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","464437.1308","491323.9386","462250.1499","477494.8033","463886.8361","460184","470301","472696.228151","482498",
"영등포구","보건업 및 사회복지서비스업","산출액(①)","항목","","945963.5281","1134352.974","1233179.664","1337669.64","1459329.881","1627384","1762853","1816975.427916","1891205",
"영등포구","보건업 및 사회복지서비스업","중간소비(②)","항목","","446174.4907","595219.6485","643622.4917","689394.444","773709.4387","862838","934212","953808.336675","979140",
"영등포구","보건업 및 사회복지서비스업","지역내 총부가가치(③=①-②)","항목","","499789.0375","539133.3251","589557.1725","648275.1964","685620.4418","764547","828641","863167.091241","912065",
"영등포구","보건업 및 사회복지서비스업","고정자본소모(④)","항목","","45071.0034","46705.00452","52104.40521","61012.38912","62232.15362","70256","74761","80753.467795","84594",
"영등포구","보건업 및 사회복지서비스업","순기타 생산세(⑤)","항목","","988.2461974","985.7022209","1485.022047","1235.603332","1301.061198","719","1013","691.413104","975",
"영등포구","보건업 및 사회복지서비스업","지역내 요소소득(⑥=③-④-⑤)","항목","","453729.7879","491442.6184","535967.7452","586027.2039","622087.227","693572","752866","781722.210342","826495",
"영등포구","보건업 및 사회복지서비스업","산출액(2015년 기준년 연쇄가격)","항목","","974836.814","1154701.249","1233179.664","1318856.14","1413757.537","1558001","1676642","1704081.021464","1758551",
"영등포구","보건업 및 사회복지서비스업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","515934.3286","553300.6636","589557.1725","638697.0574","657100.4255","724783","781374","791258.398727","832704",
"영등포구","문화 및 기타 서비스업","산출액(①)","항목","","1925699.418","2023826.294","2086020.641","2120605.689","2086009.876","2131767","2219046","1995427.092409","2100056",
"영등포구","문화 및 기타 서비스업","중간소비(②)","항목","","1055689.848","1111907.176","1182565.386","1173444.799","1158855.643","1176034","1220928","1111183.378267","1144673",
"영등포구","문화 및 기타 서비스업","지역내 총부가가치(③=①-②)","항목","","870009.5698","911919.1177","903455.2557","947160.8907","927154.2337","955733","998118","884243.714143","955383",
"영등포구","문화 및 기타 서비스업","고정자본소모(④)","항목","","151551.8829","155601.9475","159287.41","173340.2016","172291.2378","177694","187747","193208.178964","214058",
"영등포구","문화 및 기타 서비스업","순기타 생산세(⑤)","항목","","11304.02532","10895.44947","8909.70206","10889.75794","10068.15224","9549","29242","12818.243843","15000",
"영등포구","문화 및 기타 서비스업","지역내 요소소득(⑥=③-④-⑤)","항목","","707153.6616","745421.7207","735258.1436","762930.9312","744794.8437","768490","781129","678217.291335","726324",
"영등포구","문화 및 기타 서비스업","산출액(2015년 기준년 연쇄가격)","항목","","1994290.434","2061306.661","2086020.641","2089732.429","2019181.821","2024920","2085696","1883554.834257","1937176",
"영등포구","문화 및 기타 서비스업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","933753.8521","946537.7108","903455.2557","920400.5315","880078.4097","885285","910027","812453.718407","862727",
"동작구","총부가가치(기초가격)","산출액(①)","항목","","10229626.98","9994017.907","9673470.927","10369079.52","10896535.1","11172889","11521719","11554400.665026","11727694",
"동작구","총부가가치(기초가격)","중간소비(②)","항목","","4783226.825","4780712.012","4532933.8","4828788.904","5100877.808","5276456","5452390","5428693.097341","5536682",
"동작구","총부가가치(기초가격)","지역내 총부가가치(③=①-②)","항목","","5446400.155","5213305.895","5140537.127","5540290.614","5795657.288","5896433","6069330","6125707.567684","6191012",
"동작구","총부가가치(기초가격)","고정자본소모(④)","항목","","902649.2808","851528.3773","836200.6555","891163.2502","951561.5652","995138","1031727","1079674.044715","1128907",
"동작구","총부가가치(기초가격)","순기타 생산세(⑤)","항목","","108291.6067","112388.819","113733.6839","116670.261","127358.7667","132349","162195","202884.890933","239931",
"동작구","총부가가치(기초가격)","지역내 요소소득(⑥=③-④-⑤)","항목","","4435459.268","4249388.699","4190602.788","4532457.102","4716736.956","4768946","4875407","4843148.632036","4822174",
"동작구","총부가가치(기초가격)","산출액(2015년 기준년 연쇄가격)","항목","","10468980.69","10093211.18","9673470.927","10257913.97","10581129.76","10675626","10892719","10865519.886983","10703612",
"동작구","총부가가치(기초가격)","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","5750285.187","5379841.654","5140537.127","5430244.048","5574540.323","5595194","5691391","5663425.484401","5604885",
"동작구","농·림·어업","산출액(①)","항목","","264.1628345","266.3763446","275.1356539","300.5205998","297.7583201","326","234","279.587312","374",
"동작구","농·림·어업","중간소비(②)","항목","","112.8430016","109.6076081","109.7340334","138.6178166","141.3970607","118","128","151.786304","185",
"동작구","농·림·어업","지역내 총부가가치(③=①-②)","항목","","151.3198329","156.7687365","165.4016205","161.9027832","156.3612595","208","106","127.801007","189",
"동작구","농·림·어업","고정자본소모(④)","항목","","14.96423065","15.70621468","17.20650474","17.24836087","16.54991354","25","12","14.074311","19",
"동작구","농·림·어업","순기타 생산세(⑤)","항목","","5.734195726","2.349519469","3.620193998","-.29281862","-4.409418405","1","4","12.642114","25",
"동작구","농·림·어업","지역내 요소소득(⑥=③-④-⑤)","항목","","130.6214065","138.7130023","144.5749217","144.9472409","144.2207643","182","90","101.084582","146",
"동작구","농·림·어업","산출액(2015년 기준년 연쇄가격)","항목","","260.4942095","264.1775785","275.1356539","298.2665469","299.1137485","325","242","272.745232","343",
"동작구","농·림·어업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","150.3120765","161.6307077","165.4016205","159.6060214","158.0045209","212","115","126.722074","178",
"동작구","광업","산출액(①)","항목","","219746.9979","","","","40","","-","-","-",
"동작구","광업","중간소비(②)","항목","","104902.0804","","","","19.86666667","","-","-","-",
"동작구","광업","지역내 총부가가치(③=①-②)","항목","","114844.9176","","","","20.13333333","","-","-","-",
"동작구","광업","고정자본소모(④)","항목","","17632.6177","","","","2.933333333","","-","-","-",
"동작구","광업","순기타 생산세(⑤)","항목","","680.7150031","","","","5.066666667","","-","-","-",
"동작구","광업","지역내 요소소득(⑥=③-④-⑤)","항목","","96531.58485","","","","12.13333333","","-","-","-",
"동작구","광업","산출액(2015년 기준년 연쇄가격)","항목","","228511.1487","","","","","","-","-","-",
"동작구","광업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","128475.3214","","","","","","-","-","-",
"동작구","제조업","산출액(①)","항목","","240281.6335","261107.5899","112894.5987","242167.2723","204824.8898","238709","196984","202720.179775","164980",
"동작구","제조업","중간소비(②)","항목","","185058.3205","198549.3926","82640.7803","178889.9474","153771.1421","176355","146145","149588.273616","125971",
"동작구","제조업","지역내 총부가가치(③=①-②)","항목","","55223.31302","62558.19733","30253.81838","63277.3249","51053.74769","62354","50840","53131.906159","39010",
"동작구","제조업","고정자본소모(④)","항목","","9389.509551","10746.30218","4453.069877","9925.400571","9509.136331","13253","11332","12088.822566","9198",
"동작구","제조업","순기타 생산세(⑤)","항목","","1103.711069","1690.239015","733.8180707","1157.57032","1170.862697","2134","1402","1590.629667","1053",
"동작구","제조업","지역내 요소소득(⑥=③-④-⑤)","항목","","44730.0924","50121.65614","25066.93043","52194.35401","40373.74866","46967","38106","39452.453926","28759",
"동작구","제조업","산출액(2015년 기준년 연쇄가격)","항목","","240436.6646","262144.2204","112894.5987","243972.6221","203369.8828","235238","194034","200405.175439","156425",
"동작구","제조업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","57097.97546","64694.99625","30253.81838","60588.16864","48884.03955","58652","47363","49147.838802","37496",
"동작구","전기, 가스, 증기 및 공기조절 공급업","산출액(①)","항목","","342700.16","346331.2417","287478.5671","254348.665","258876.3882","269673","287023","282152.86238","308016",
"동작구","전기, 가스, 증기 및 공기조절 공급업","중간소비(②)","항목","","291557.9789","291648.6576","232444.8893","193586.7188","205492.056","227223","241203","220439.334261","258342",
"동작구","전기, 가스, 증기 및 공기조절 공급업","지역내 총부가가치(③=①-②)","항목","","51142.18112","54682.58408","55033.6779","60761.94611","53384.33217","42449","45820","61713.528118","49674",
"동작구","전기, 가스, 증기 및 공기조절 공급업","고정자본소모(④)","항목","","24117.8393","24123.89248","22468.12201","29454.6481","28629.27907","26635","29090","27656.379466","34887",
"동작구","전기, 가스, 증기 및 공기조절 공급업","순기타 생산세(⑤)","항목","","3911.367089","1312.382088","557.76708","542.9518694","517.8595198","478","1519","595.915269","558",
"동작구","전기, 가스, 증기 및 공기조절 공급업","지역내 요소소득(⑥=③-④-⑤)","항목","","23112.97473","29246.30951","32007.78881","30764.34614","24237.19358","15336","15211","33461.233383","14229",
"동작구","전기, 가스, 증기 및 공기조절 공급업","산출액(2015년 기준년 연쇄가격)","항목","","300653.0804","283905.5141","287478.5671","296616.2672","296239.6014","298795","313876","328003.112865","343956",
"동작구","전기, 가스, 증기 및 공기조절 공급업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","77912.64856","55453.91375","55033.6779","61436.82661","63511.21579","67825","83142","90667.079663","92957",
"동작구","건설업","산출액(①)","항목","","500312.4844","621352.5411","656459.5711","620722.9599","637217.8373","733680","885402","1315019.602531","991379",
"동작구","건설업","중간소비(②)","항목","","325401.2276","399156.3118","411968.6437","383629.1327","392931.6837","442982","532547","786836.188626","608473",
"동작구","건설업","지역내 총부가가치(③=①-②)","항목","","174911.2568","222196.2294","244490.9274","237093.8272","244286.1536","290698","352856","528183.413905","382906",
"동작구","건설업","고정자본소모(④)","항목","","10650.05109","12805.87442","13181.95234","10999.68337","10305.50246","12649","15891","24046.849959","17933",
"동작구","건설업","순기타 생산세(⑤)","항목","","2092.206068","2529.260673","2441.990749","2390.227028","2235.822475","1948","3606","5230.527429","4367",
"동작구","건설업","지역내 요소소득(⑥=③-④-⑤)","항목","","162168.9996","206861.0943","228866.9843","223703.9168","231744.8287","276102","333359","498906.036517","360607",
"동작구","건설업","산출액(2015년 기준년 연쇄가격)","항목","","511452.9379","627979.3627","656459.5711","618215.9528","616686.3573","685724","807291","1191488.645874","831757",
"동작구","건설업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","191463.0722","234509.3211","244490.9274","231061.901","229536.2356","260002","299985","438779.073742","308309",
"동작구","도매 및 소매업","산출액(①)","항목","","1171653.431","1147359.807","1040816.805","1133086.506","1112532.373","1092269","1087918","1133232.679074","1211526",
"동작구","도매 및 소매업","중간소비(②)","항목","","534040.8237","537026.6854","494001.3447","534495.3052","533838.7419","528386","531717","564905.564458","622718",
"동작구","도매 및 소매업","지역내 총부가가치(③=①-②)","항목","","637612.6071","610333.1213","546815.46","598591.2011","578693.6314","563883","556201","568327.114615","588808",
"동작구","도매 및 소매업","고정자본소모(④)","항목","","34142.85048","34561.81993","34185.89122","37151.37069","36238.58482","37014","38030","42137.106948","45805",
"동작구","도매 및 소매업","순기타 생산세(⑤)","항목","","3678.697872","4359.55249","3844.968424","5566.429451","5363.680298","4535","5200","5312.424931","6335",
"동작구","도매 및 소매업","지역내 요소소득(⑥=③-④-⑤)","항목","","599791.0587","571411.7489","508784.6004","555873.4009","537091.3663","522335","512970","520877.582737","536669",
"동작구","도매 및 소매업","산출액(2015년 기준년 연쇄가격)","항목","","1172570.859","1149818.12","1040816.805","1109039.811","1074498.906","1055551","1067149","1121200.43606","1172292",
"동작구","도매 및 소매업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","622600.2596","609950.1804","546815.46","587573.4577","559476.9981","546726","551893","575940.802337","586248",
"동작구","운수 및 창고업","산출액(①)","항목","","149722.7624","135048.9247","131051.0358","150590.7352","148595.3048","146802","193319","142971.092849","158197",
"동작구","운수 및 창고업","중간소비(②)","항목","","81821.99254","69485.59532","63281.71555","73641.31972","76080.42482","76402","99896","77036.806868","91235",
"동작구","운수 및 창고업","지역내 총부가가치(③=①-②)","항목","","67900.7699","65563.32935","67769.32023","76949.41547","72514.87999","70400","93423","65934.285981","66962",
"동작구","운수 및 창고업","고정자본소모(④)","항목","","22274.04049","21865.42121","22561.19126","24219.90821","24725.10023","24856","32637","25766.875703","28227",
"동작구","운수 및 창고업","순기타 생산세(⑤)","항목","","376.8196926","408.2177233","449.8340198","507.5114169","554.2142737","375","696","424.020187","484",
"동작구","운수 및 창고업","지역내 요소소득(⑥=③-④-⑤)","항목","","45249.90972","43289.69041","44758.29496","52221.99584","47235.56549","45170","60090","39743.390091","38251",
"동작구","운수 및 창고업","산출액(2015년 기준년 연쇄가격)","항목","","155375.3991","137804.3047","131051.0358","148292.2166","146048.5264","143708","182525","133521.512548","143970",
"동작구","운수 및 창고업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","82019.59831","74846.46618","67769.32023","73555.33821","71586.08319","71690","88818","58263.795127","62186",
"동작구","숙박 및 음식점업","산출액(①)","항목","","626479.1464","650463.7506","692674.6521","774816.0603","821427.8302","865717","938144","772201.418403","774576",
"동작구","숙박 및 음식점업","중간소비(②)","항목","","437466.3028","456178.3041","482485.8062","538965.4641","575752.4971","612698","661271","554428.01727","565266",
"동작구","숙박 및 음식점업","지역내 총부가가치(③=①-②)","항목","","189012.8436","194285.4465","210188.8459","235850.5962","245675.3331","253020","276873","217773.401133","209310",
"동작구","숙박 및 음식점업","고정자본소모(④)","항목","","12557.60787","12761.06244","13529.54583","13295.92305","14502.7254","13846","14650","12953.196792","12050",
"동작구","숙박 및 음식점업","순기타 생산세(⑤)","항목","","5996.113918","6758.035615","5804.248687","5184.925208","5066.6","4416","7577","6157.092658","5712",
"동작구","숙박 및 음식점업","지역내 요소소득(⑥=③-④-⑤)","항목","","170459.1218","174766.3484","190855.0514","217369.7479","226106.0077","234757","254646","198663.111683","191547",
"동작구","숙박 및 음식점업","산출액(2015년 기준년 연쇄가격)","항목","","655440.2961","669283.5487","692674.6521","757025.9463","783662.3445","802234","847765","689992.652518","672119",
"동작구","숙박 및 음식점업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","213090.7022","211007.7849","210188.8459","224612.1743","226931.126","228815","242723","191299.236572","181903",
"동작구","정보통신업","산출액(①)","항목","","1179852.859","901319.8021","708992.2857","807471.1952","833839.5428","897458","900657","930615.076528","1076751",
"동작구","정보통신업","중간소비(②)","항목","","575585.3125","435145.2208","334092.2272","364233.5958","379956.9577","410566","405674","395952.855497","444834",
"동작구","정보통신업","지역내 총부가가치(③=①-②)","항목","","604267.5468","466174.5814","374900.0585","443237.5994","453882.5851","486893","494983","534662.22103","631918",
"동작구","정보통신업","고정자본소모(④)","항목","","195600.5905","144339.6869","110621.3842","113988.6404","118191.6835","129215","134057","139788.150679","146953",
"동작구","정보통신업","순기타 생산세(⑤)","항목","","2275.560274","1876.736017","1852.334997","2087.866676","2156.398012","1725","1902","1717.764777","2460",
"동작구","정보통신업","지역내 요소소득(⑥=③-④-⑤)","항목","","406391.396","319958.1584","262426.3393","327161.0923","333534.5036","355952","359024","393156.305574","482505",
"동작구","정보통신업","산출액(2015년 기준년 연쇄가격)","항목","","1190160.163","910000.8138","708992.2857","785677.5034","794103.1121","846330","845699","860578.511279","918912",
"동작구","정보통신업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","651477.8464","483957.9523","374900.0585","423967.843","423927.8039","447326","455258","479974.227256","499693",
"동작구","금융 및 보험업","산출액(①)","항목","","348690.4168","329079.7566","299830.4292","308401.6054","404138.7042","392888","348674","367327.520175","372297",
"동작구","금융 및 보험업","중간소비(②)","항목","","176829.5941","162165.0813","148103.3266","153335.5717","189735.9378","189292","168554","180711.129474","175334",
"동작구","금융 및 보험업","지역내 총부가가치(③=①-②)","항목","","171860.8227","166914.6753","151727.1026","155066.0338","214402.7665","203596","180120","186616.390701","196962",
"동작구","금융 및 보험업","고정자본소모(④)","항목","","15824.02934","14703.54613","13447.22708","14254.74013","18465.13089","17254","15660","16029.454579","16654",
"동작구","금융 및 보험업","순기타 생산세(⑤)","항목","","2320.658996","2432.254384","2692.988015","2868.249254","3572.063349","2826","4050","2668.567839","2704",
"동작구","금융 및 보험업","지역내 요소소득(⑥=③-④-⑤)","항목","","153716.1344","149778.8747","135586.8875","137943.0444","192365.5722","183516","160410","167918.368284","177604",
"동작구","금융 및 보험업","산출액(2015년 기준년 연쇄가격)","항목","","353352.8986","333111.0049","299830.4292","307384.7122","393814.3089","379174","340750","361702.2768","355947",
"동작구","금융 및 보험업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","171482.2018","167126.8429","151727.1026","154242.2801","205699.3257","192317","174664","183810.070272","184908",
"동작구","부동산업","산출액(①)","항목","","1188828.064","1327339.505","1382992.079","1452933.372","1631503.646","1716720","1634031","1815579.271807","1688804",
"동작구","부동산업","중간소비(②)","항목","","251596.4063","291757.3484","320084.9133","346526.3088","435238.5427","471767","436277","484707.266616","456823",
"동작구","부동산업","지역내 총부가가치(③=①-②)","항목","","937231.6572","1035582.157","1062907.166","1106407.063","1196265.103","1244953","1197754","1330872.005192","1231982",
"동작구","부동산업","고정자본소모(④)","항목","","257844.0928","285055.8223","305688.763","318996.7734","354649.2577","381107","381925","437628.923816","441429",
"동작구","부동산업","순기타 생산세(⑤)","항목","","77980.65282","84011.97567","87104.12178","89289.87077","99378.88992","109093","127494","174379.440261","209780",
"동작구","부동산업","지역내 요소소득(⑥=③-④-⑤)","항목","","601406.9116","666514.3586","670114.2812","698120.4192","742236.9557","754753","688334","718863.641114","580773",
"동작구","부동산업","산출액(2015년 기준년 연쇄가격)","항목","","1243513.485","1361470.71","1382992.079","1433120.814","1580766.26","1644246","1554530","1717323.551799","1584758",
"동작구","부동산업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","995450.5018","1072291.37","1062907.166","1087065.904","1159864.814","1200001","1144936","1261757.652032","1173687",
"동작구","사업서비스업","산출액(①)","항목","","1659477.08","1538680.243","1505192.795","1590241.765","1606466.704","1436418","1474627","1354765.344142","1487751",
"동작구","사업서비스업","중간소비(②)","항목","","788116.852","794417.424","758185.6074","808766.3537","801290.663","731162","741033","695728.54637","761936",
"동작구","사업서비스업","지역내 총부가가치(③=①-②)","항목","","871360.2276","744262.8192","747007.1875","781475.4115","805176.0412","705256","733594","659036.797773","725814",
"동작구","사업서비스업","고정자본소모(④)","항목","","60456.53044","56602.50652","54210.92126","58549.16716","60991.33526","48865","51356","51031.410968","57887",
"동작구","사업서비스업","순기타 생산세(⑤)","항목","","3247.13201","2687.262867","4229.496905","3135.33592","3388.162235","1659","1587","1276.183271","2166",
"동작구","사업서비스업","지역내 요소소득(⑥=③-④-⑤)","항목","","807656.5652","684973.0498","688566.7693","719790.9084","740796.5437","654732","680651","606729.203534","665762",
"동작구","사업서비스업","산출액(2015년 기준년 연쇄가격)","항목","","1709287.762","1566109.307","1505192.795","1572014.272","1563613.989","1371997","1385237","1256598.386081","1338238",
"동작구","사업서비스업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","914778.9607","768222.7364","747007.1875","777920.256","784986.7457","667398","677841","593535.454261","630147",
"동작구","공공행정,국방 및 사회보장행정","산출액(①)","항목","","410954.0928","345173.3441","342923.8594","356140.0812","400801.5186","414708","425064","408289.577537","442066",
"동작구","공공행정,국방 및 사회보장행정","중간소비(②)","항목","","129421.9229","102556.9231","103507.2677","102604.3253","118682.3119","121903","124022","109762.743405","122124",
"동작구","공공행정,국방 및 사회보장행정","지역내 총부가가치(③=①-②)","항목","","281532.1699","242616.421","239416.5917","253535.756","282119.2067","292805","301042","298526.834132","319942",
